run,mode,ts,start_level,output_level,n_inputs_total,n_inputs_start,n_inputs_next,n_outputs,input_entries,reason
baseline_run1,baseline,2026/04/15-06:43:57.751280,1,2,3,2,1,,334362050,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.751435,1,2,2,1,1,,127746709,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.751553,1,2,2,1,1,,100851535,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.751663,1,2,2,1,1,,88538616,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.751665,1,2,6,5,1,,763244733,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.791713,0,1,4,4,0,,263104623,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:43:57.975667,2,3,2,1,1,,19764149,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.976201,2,3,2,1,1,,142686261,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.976221,2,3,4,1,3,,195237738,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.999563,2,3,4,1,3,,302906529,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:57.999668,2,3,6,1,5,,332201917,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.027985,2,3,3,1,2,,194213839,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.028001,2,3,3,1,2,,181820022,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.038561,2,3,3,1,2,,207198427,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.038648,2,3,4,1,3,,275067023,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.049683,2,3,4,1,3,,220984218,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.049843,2,3,4,1,3,,229857117,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.049936,2,3,2,1,1,,68567056,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.049937,2,3,4,1,3,,245498589,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.092176,2,3,3,1,2,,157780719,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.092340,2,3,4,1,3,,204220266,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.092349,2,3,6,1,5,,410101033,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.133293,2,3,6,1,5,,400023339,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.133293,2,3,6,1,5,,388142953,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.133300,2,3,5,1,4,,302455091,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.133304,2,3,2,1,1,,178259227,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.142837,2,3,2,1,1,,116047710,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.142845,2,3,6,1,5,,299856567,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.142846,2,3,7,1,6,,326802328,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.144159,2,3,4,1,3,,207813432,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.144328,2,3,3,1,2,,153938005,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.144330,2,3,4,1,3,,316232989,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.144342,2,3,4,1,3,,226779014,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.245432,0,1,4,4,0,,263115046,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:43:58.313413,2,3,3,1,2,,193596299,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.313421,2,3,5,1,4,,299534383,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.313426,2,3,5,1,4,,337793524,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.313426,2,3,2,1,1,,137900778,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.329468,2,3,4,1,3,,326472822,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.329586,2,3,3,1,2,,236718381,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.329586,2,3,3,1,2,,155669568,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.329705,2,3,4,1,3,,224370226,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.409264,2,3,3,1,2,,131685454,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.409264,2,3,3,1,2,,168889224,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.409267,2,3,3,1,2,,206391893,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.409274,2,3,3,1,2,,243051178,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.410467,2,3,3,1,2,,196648013,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.696574,0,1,4,4,0,,263079924,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:43:58.889949,3,4,3,1,2,,211999637,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.909320,3,4,2,1,1,,98744637,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.909647,3,4,3,1,2,,211173224,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.909648,3,4,3,1,2,,115020779,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.909652,3,4,3,1,2,,115377301,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.909656,3,4,2,1,1,,113349856,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.918898,3,4,4,1,3,,231519382,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.918899,3,4,4,1,3,,226770559,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.918911,3,4,2,1,1,,113049457,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.918918,3,4,3,1,2,,154306330,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.918922,3,4,3,1,2,,209394714,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920620,3,4,2,1,1,,107844179,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920766,3,4,3,1,2,,171851688,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920772,3,4,3,1,2,,215425929,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920779,3,4,4,1,3,,217819424,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920791,3,4,2,1,1,,107496126,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.920794,3,4,3,1,2,,183801012,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940570,3,4,3,1,2,,209757095,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940583,3,4,3,1,2,,210180050,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940583,3,4,3,1,2,,175132940,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940677,3,4,3,1,2,,187410689,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940753,3,4,2,1,1,,107327898,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.940754,3,4,3,1,2,,204945692,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.968171,3,4,4,1,3,,239544592,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.968173,3,4,3,1,2,,195293574,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.968177,3,4,3,1,2,,195616649,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.968698,3,4,3,1,2,,156083093,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.968700,3,4,3,1,2,,182487937,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.998330,3,4,2,1,1,,112949790,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.998331,3,4,4,1,3,,207960427,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.998330,3,4,3,1,2,,121075351,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.998419,3,4,3,1,2,,186171064,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:58.998559,3,4,3,1,2,,179462261,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.125634,0,1,4,4,0,,263089338,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:43:59.277971,2,3,2,1,1,,138656673,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278385,2,3,2,1,1,,124555387,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278689,2,3,2,1,1,,121756570,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278688,2,3,4,1,3,,215329088,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278695,2,3,4,1,3,,227116120,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278696,2,3,2,1,1,,178427565,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278687,2,3,3,1,2,,226982166,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278696,2,3,3,1,2,,201608288,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278697,2,3,2,1,1,,131743908,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278717,2,3,3,1,2,,167705877,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.278719,2,3,2,1,1,,117267609,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.554818,0,1,4,4,0,,263105715,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:43:59.641221,3,4,3,1,2,,224440377,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.665864,3,4,3,1,2,,214662248,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.665886,3,4,3,1,2,,195899349,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.682987,3,4,3,1,2,,128171617,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.683088,3,4,4,1,3,,189427047,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.683089,3,4,2,1,1,,104136088,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.683096,3,4,3,1,2,,190333376,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.684660,3,4,2,1,1,,80267397,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.684738,3,4,3,1,2,,163365414,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.684741,3,4,4,1,3,,234634366,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.684741,3,4,4,1,3,,232136680,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:43:59.953472,0,1,4,4,0,,263097830,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:00.331848,0,1,28,12,16,,4395022854,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:00.639564,0,1,4,4,0,,263106878,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:01.033106,0,1,4,4,0,,263098668,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:01.501365,0,1,4,4,0,,263101792,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:02.062077,0,1,4,4,0,,263106728,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:02.433026,0,1,5,5,0,,1117782222,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:04.116345,0,1,4,4,0,,263097314,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:04.590814,0,1,4,4,0,,263118260,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:05.153022,0,1,4,4,0,,263122523,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:05.520281,0,1,4,4,0,,854811362,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:06.986939,1,2,2,1,1,,190277027,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.986939,1,2,2,1,1,,180766909,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.986973,1,2,2,1,1,,150264894,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987037,1,2,2,1,1,,202871600,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987214,1,2,2,1,1,,186053157,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987388,1,2,3,1,2,,218075119,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987824,1,2,2,1,1,,90908073,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987838,1,2,2,1,1,,205988182,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987842,1,2,3,1,2,,207815707,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987848,1,2,2,1,1,,160029563,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987852,1,2,3,1,2,,225158325,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987855,1,2,2,1,1,,231755227,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:06.987856,1,2,2,1,1,,162403022,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.083644,1,2,2,1,1,,144562988,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.083645,0,1,4,4,0,,263107275,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:07.083701,1,2,2,1,1,,129791160,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.083879,1,2,4,2,2,,311513777,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.283456,2,3,2,1,1,,55904880,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.283464,2,3,3,1,2,,143380071,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.283566,2,3,3,1,2,,161036194,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.309934,2,3,3,1,2,,179992907,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.309934,2,3,3,1,2,,161442954,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.309962,2,3,5,1,4,,338634224,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.319659,2,3,4,1,3,,241976456,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.327056,2,3,2,1,1,,114135655,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.327068,2,3,5,1,4,,381037134,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.332431,2,3,3,1,2,,196074311,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.332447,2,3,4,1,3,,220658287,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.332559,2,3,4,1,3,,205721118,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.332570,2,3,3,1,2,,265023101,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.345601,2,3,3,1,2,,193614518,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.345608,2,3,6,1,5,,407993120,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.352642,2,3,2,1,1,,120534152,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.352842,2,3,6,1,5,,344274530,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.352844,2,3,3,1,2,,157171402,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.364387,2,3,3,1,2,,181135652,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.365387,2,3,5,1,4,,366244459,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.365408,2,3,6,1,5,,335874718,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.367022,2,3,6,1,5,,343565811,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.367026,2,3,5,1,4,,337918377,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.367221,2,3,2,1,1,,29390702,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.367222,2,3,6,1,5,,366998790,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.383458,2,3,2,1,1,,106846916,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.383626,2,3,4,1,3,,275302994,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.383627,2,3,6,1,5,,311214452,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.383627,2,3,3,1,2,,248959640,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.405194,2,3,4,1,3,,201412984,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.405195,2,3,3,1,2,,158572591,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.405200,2,3,4,1,3,,254861802,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.405203,2,3,5,1,4,,275699454,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.430473,2,3,2,1,1,,112274754,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.430612,2,3,3,1,2,,180231129,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.442974,2,3,3,1,2,,209743310,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.595694,2,3,2,1,1,,101488608,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.611578,2,3,4,1,3,,251816432,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.649080,0,1,4,4,0,,263127512,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:07.742560,2,3,3,1,2,,146536806,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.742567,2,3,3,1,2,,207398137,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.742809,2,3,3,1,2,,193241230,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.742812,2,3,3,1,2,,197126896,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:07.742820,2,3,3,1,2,,187417367,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.083523,0,1,4,4,0,,263104837,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:08.119722,3,4,2,1,1,,137932362,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.119798,3,4,2,1,1,,109988691,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.119827,3,4,3,1,2,,142250893,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.121758,3,4,3,1,2,,145415785,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.121831,3,4,2,1,1,,109124199,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.121909,3,4,2,1,1,,109025588,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.121955,3,4,3,1,2,,207008838,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.123465,3,4,2,1,1,,121416662,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.123551,3,4,2,1,1,,108971492,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.123620,3,4,2,1,1,,108783465,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.123632,3,4,3,1,2,,190154758,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129484,3,4,3,1,2,,146693854,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129634,3,4,3,1,2,,142778767,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129699,3,4,3,1,2,,175452912,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129729,3,4,3,1,2,,175602484,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129701,3,4,3,1,2,,209346930,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129705,3,4,3,1,2,,130597692,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.129737,3,4,3,1,2,,181288943,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.145695,3,4,3,1,2,,174772681,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.145703,3,4,3,1,2,,174501314,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.145706,3,4,3,1,2,,174942951,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.146886,3,4,2,1,1,,79893523,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.147022,3,4,4,1,3,,188046652,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.147031,3,4,3,1,2,,194380295,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.147268,3,4,3,1,2,,182861879,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.147287,3,4,3,1,2,,183348197,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.147287,3,4,3,1,2,,152285639,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161542,3,4,3,1,2,,181979714,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161548,3,4,2,1,1,,104465337,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161852,3,4,3,1,2,,149589320,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161853,3,4,3,1,2,,127850690,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161854,3,4,3,1,2,,192254379,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.161869,3,4,3,1,2,,162318052,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.173098,3,4,3,1,2,,193059392,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.210842,3,4,3,1,2,,186262496,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.340493,3,4,3,1,2,,143266257,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.367386,3,4,3,1,2,,209025905,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.371537,3,4,3,1,2,,196598562,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.373507,3,4,3,1,2,,174141618,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.377904,3,4,3,1,2,,169571405,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:08.528757,0,1,4,4,0,,263102733,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:08.921013,0,1,4,4,0,,263119328,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:09.294647,0,1,35,10,25,,5302490276,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:09.600336,0,1,4,4,0,,263096330,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:09.985727,0,1,4,4,0,,263108750,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:10.373299,0,1,4,4,0,,263088379,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:10.760690,0,1,4,4,0,,263106628,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:13.209249,0,1,4,4,0,,263107128,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:13.575275,0,1,5,5,0,,1314971805,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:44:17.138011,1,2,2,1,1,,80961198,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138374,1,2,2,1,1,,141132731,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138602,1,2,2,1,1,,142749318,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138698,1,2,2,1,1,,146662536,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138711,1,2,2,1,1,,48494532,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138712,1,2,3,1,2,,162030592,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138711,1,2,2,1,1,,122343944,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138716,1,2,2,1,1,,171241205,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138729,1,2,2,1,1,,203141511,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.138738,1,2,2,1,1,,196824454,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139010,1,2,3,2,1,,307000196,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139253,1,2,2,1,1,,140340604,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139254,1,2,2,1,1,,174113892,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139336,1,2,2,1,1,,212554206,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139794,1,2,2,1,1,,161754786,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139794,1,2,2,1,1,,146003436,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139809,1,2,2,1,1,,153170991,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139810,1,2,2,1,1,,150603808,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139814,1,2,2,1,1,,73146308,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139817,1,2,2,1,1,,169348453,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139922,1,2,2,1,1,,156424704,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139931,1,2,2,1,1,,84916480,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.139933,1,2,2,1,1,,242315018,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.141204,1,2,2,1,1,,135752517,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.141464,1,2,5,4,1,,579101501,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.141467,1,2,2,1,1,,132278302,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.141469,1,2,3,1,2,,171093283,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.141486,1,2,3,2,1,,354704812,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.144448,1,2,3,2,1,,405086017,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.455484,2,3,2,1,1,,133065998,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:44:17.455502,2,3,3,1,2,,167693506,LevelMaxLevelSize
