workload	metric	unit	baseline_n	baseline_mean	baseline_min	baseline_max	baseline_sd	f2load_n	f2load_mean	f2load_min	f2load_max	f2load_sd	absolute_mean_difference	mean_difference_pct	percentage_point_difference	f2load_mean_in_baseline_range
B	compaction_write_bytes_per_op	bytes/op	10	513.0614268286856	506.5442320154109	522.0238509891536	5.051132397013844	10	532.7858981652507	518.5997053198668	544.0815185298657	7.396078398299117	19.724471336565102	3.844465848560308		False
B	flush_write_bytes_per_op	bytes/op	10	35.54653668364203	35.37272479610502	35.66785031596082	0.11655843417922772	10	35.533256583414946	35.38423717905548	35.63672072437084	0.09711279336304003	-0.013280100227085256	-0.03735975840706285		True
B	device_read_ios	I/Os	10	82090892.8	80485528	83855089	1151677.045084428	10	82276722.7	81334164	83436847	678808.6365459299	185829.90000000596	0.22637090871060472		True
B	device_write_ios	I/Os	10	376017.5	359970	403668	12832.748672829215	10	413445.4	396127	433028	12376.747995064508	37427.90000000002	9.953765449746355		False
B	device_read_bytes	bytes	10	872315770880	858491863040	890774892544	11114046388.967695	10	879810052915.2	869132337152	892102430720	8114101105.890078	7494282035.199951	0.8591249046935978		True
B	device_write_bytes	bytes	10	172090327449.6	169088524288	176916049920	2266742512.897049	10	179356859596.8	175294062592	182756229120	2989968152.397314	7266532147.199982	4.222510500671883		False
B	device_read_bytes_per_op	bytes/op	10	2793.018318556985	2781.835961779991	2807.634258639044	8.561956808554003	10	2809.1200622285783	2791.4907883702767	2821.218246564613	9.534312081704519	16.10174367159334	0.5764997517063275		False
B	device_write_bytes_per_op	bytes/op	10	551.0252033984841	543.3997901576022	559.0401875298996	5.418591993893009	10	572.6498534748997	559.9203702764793	582.9237112642734	7.057917900798498	21.624650076415605	3.9244393800944355		False
C	throughput_ops_sec	ops/s	10	1600855.7	1511066.0	1642937.0	37139.08445305446	10	1470053.3	1143040.0	1644652.0	151936.61023747883	-130802.3999999999	-8.170780164633197		False
C	avg_latency_us	us	10	29.9973	29.215	31.764	0.71793222366584	10	33.005	29.184	41.992	3.8406328471577003	3.0077000000000034	10.026569057881884		False
C	filter_checks_per_get	checks/Get	10	3.6097568480921662	3.3177394505158317	4.025320327237377	0.19879661629887874	10	3.8724758671475876	3.2447348922603747	4.246834066117322	0.3557104158473913	0.2627190190554214	7.278025366009744		True
C	positive_lookup_pct	%	10	60.29229897092676	60.29200102436317	60.29272800223776	0.00028779856348321297	10	63.553805478780575	61.68585300438253	66.93848978521434	2.0179246243920654	3.2615065078538166	5.409491035375069	3.2615065078538166	False
C	bloom_false_positive_pct	%	10	0.8636362527815102	0.7436424637900177	1.0945143178633117	0.10646848044917476	10	0.9090945899137413	0.7174533510964551	1.3065261925956178	0.18329880489790212	0.04545833713223102	5.263597606726611	0.04545833713223102	True
