Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           11202.00 4980838.40     0.00   0.00    0.00   444.64 6585.60 4441475.20     0.00   0.00    0.00   674.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40     10.40     2.20  84.62    0.00    26.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1       290.20 138628.80    69.40  19.30    0.31   477.70  252.20 137397.60     2.80   1.10    0.33   544.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  68.00
nvme11n1       293.00 140071.20    72.20  19.77    0.30   478.06  197.40 134667.20     3.00   1.50    0.41   682.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.12
nvme12n1       288.80 139125.60    66.60  18.74    0.30   481.74  194.00 134520.80     3.00   1.52    0.41   693.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.64
nvme13n1       293.00 137849.60    70.80  19.46    0.30   470.48  196.80 136091.20     3.20   1.60    0.43   691.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.24
nvme14n1       284.20 136537.60    67.20  19.12    0.31   480.43  195.40 135186.40     3.20   1.61    0.41   691.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.24
nvme15n1       286.40 136917.60    70.20  19.69    0.30   478.06  194.40 135027.20     3.40   1.72    0.39   694.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.12
nvme16n1       284.20 136423.20    67.00  19.08    0.31   480.03  214.60 134788.00     3.00   1.38    0.38   628.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.92
nvme17n1       289.60 139004.80    69.20  19.29    0.30   479.99  196.40 136753.60     3.20   1.60    0.37   696.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.12
nvme18n1       293.20 138727.20    67.60  18.74    0.32   473.15  203.40 137408.00     3.00   1.45    0.41   675.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.40
nvme19n1       293.20 140431.20    70.80  19.45    0.31   478.96  214.00 138946.40     3.00   1.38    0.39   649.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.08
nvme1n1        301.20 143486.40    67.00  18.20    0.32   476.38  201.40 140816.00     2.60   1.27    0.43   699.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.48
nvme20n1       299.20 139621.60    66.60  18.21    0.29   466.65  199.20 137376.80     2.80   1.39    0.43   689.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.60
nvme21n1       292.20 139236.80    69.00  19.10    0.30   476.51  197.00 137354.40     2.60   1.30    0.41   697.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.56
nvme22n1       293.20 139897.60    68.40  18.92    0.32   477.14  194.40 136888.80     2.80   1.42    0.44   704.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.44
nvme23n1       293.40 139496.80    70.40  19.35    0.30   475.45  200.20 138708.80     2.80   1.38    0.39   692.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.96
nvme24n1       298.60 140408.80    66.60  18.24    0.31   470.22  202.20 139806.40     2.60   1.27    0.39   691.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.96
nvme25n1       296.60 140784.00    71.20  19.36    0.32   474.66  199.60 137589.60     2.80   1.38    0.38   689.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.24
nvme26n1       293.00 138832.00    68.60  18.97    0.31   473.83  197.00 136085.60     2.60   1.30    0.39   690.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.72
nvme27n1       285.20 136682.40    67.00  19.02    0.30   479.25  195.40 137171.20     2.80   1.41    0.36   702.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.00
nvme28n1       286.20 137046.40    65.40  18.60    0.32   478.85  196.80 138377.60     2.80   1.40    0.42   703.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.68
nvme29n1       286.60 137907.20    66.80  18.90    0.30   481.18  199.20 140018.40     2.80   1.39    0.38   702.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.04
nvme2n1        299.60 144090.40    70.60  19.07    0.31   480.94  202.80 141304.80     2.60   1.27    0.39   696.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.92
nvme30n1       291.60 139373.60    63.40  17.86    0.32   477.96  199.60 140044.80     2.60   1.29    0.44   701.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.32
nvme31n1       294.00 141827.20    69.40  19.10    0.31   482.41  200.20 140126.40     2.60   1.28    0.39   699.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.72
nvme3n1        296.80 143320.80    68.60  18.77    0.31   482.89  197.80 140960.80     2.60   1.30    0.41   712.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.28
nvme4n1        296.60 141879.20    71.20  19.36    0.31   478.35  196.40 139434.40     2.40   1.21    0.42   709.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.20
nvme5n1        293.80 141885.60    71.60  19.59    0.31   482.93  198.80 139992.00     2.60   1.29    0.42   704.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.64
nvme6n1        292.60 142472.80    72.40  19.84    0.31   486.92  239.00 139688.80     4.60   1.89    0.38   584.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.92
nvme7n1        297.40 141923.20    71.00  19.27    0.32   477.21  273.20 140051.20     7.20   2.57    0.32   512.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  69.52
nvme8n1        285.40 139610.40    71.20  19.97    0.33   489.17  218.60 138458.40     2.80   1.26    0.44   633.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.88
nvme9n1        293.80 140427.20    71.80  19.64    0.30   477.97  213.60 137111.20     2.80   1.29    0.40   641.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.04


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    3.20     24.00     0.00   0.00    0.00     7.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           6725.00 2863392.80     0.00   0.00    0.00   425.78 4173.00 2803806.40     0.00   0.00    0.00   671.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    1.00     24.00     2.20  68.75    0.00    24.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       179.40  81739.20    39.20  17.93    0.27   455.63  148.60  84889.60    32.40  17.90    0.29   571.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.24
nvme11n1       179.80  79229.60    38.00  17.45    0.27   440.65  116.40  83353.60     6.20   5.06    0.37   716.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.64
nvme12n1       174.80  78592.00    36.00  17.08    0.26   449.61  115.20  84193.60     7.40   6.04    0.36   730.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.16
nvme13n1       177.40  79756.00    37.40  17.41    0.28   449.58  115.20  85784.00     7.40   6.04    0.38   744.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.40
nvme14n1       178.40  80540.80    34.40  16.17    0.28   451.46  118.40  87093.60     7.20   5.73    0.36   735.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.84
nvme15n1       182.40  82645.60    40.40  18.13    0.27   453.10  120.20  88648.80     4.40   3.53    0.35   737.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.72
nvme16n1       179.40  81752.80    35.80  16.64    0.27   455.70  126.80  90176.80     7.20   5.37    0.35   711.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.44
nvme17n1       180.60  81259.20    39.80  18.06    0.27   449.94  128.20  89249.60     6.20   4.61    0.31   696.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.00
nvme18n1       181.80  80829.60    37.40  17.06    0.27   444.61  125.20  87920.00     7.80   5.86    0.35   702.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.44
nvme19n1       176.60  80218.40    39.80  18.39    0.28   454.24  121.40  87392.80     6.60   5.16    0.36   719.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.68
nvme1n1        184.80  81762.40    36.60  16.53    0.28   442.44  113.20  82756.80     4.20   3.58    0.37   731.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.40
nvme20n1       176.00  79216.00    37.00  17.37    0.27   450.09  119.80  87711.20    10.40   7.99    0.39   732.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.20
nvme21n1       173.00  78107.20    38.40  18.16    0.27   451.49  118.60  87017.60    10.20   7.92    0.36   733.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.80
nvme22n1       169.60  77545.60    35.00  17.11    0.29   457.23  118.40  86752.00     8.40   6.62    0.37   732.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.80
nvme23n1       170.00  77300.00    37.20  17.95    0.28   454.71  119.80  85905.60     8.00   6.26    0.33   717.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  53.68
nvme24n1       171.80  78267.20    35.00  16.92    0.28   455.57  117.40  85788.80     8.20   6.53    0.34   730.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.24
nvme25n1       176.00  79164.00    38.20  17.83    0.28   449.80  119.20  87461.60     3.20   2.61    0.34   733.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.48
nvme26n1       175.40  79474.40    36.80  17.34    0.28   453.10  123.60  89679.20     9.00   6.79    0.36   725.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.12
nvme27n1       178.00  79740.00    37.00  17.21    0.28   447.98  121.20  87983.20     2.60   2.10    0.33   725.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.52
nvme28n1       181.20  81434.40    35.80  16.50    0.28   449.42  123.80  87726.40     4.60   3.58    0.36   708.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme29n1       179.40  80660.80    38.40  17.63    0.27   449.61  117.40  85967.20     6.40   5.17    0.34   732.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.92
nvme2n1        180.60  83502.40    41.00  18.50    0.27   462.36  118.40  84646.40     6.40   5.13    0.33   714.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme30n1       183.20  83522.40    37.40  16.95    0.27   455.91  116.80  85744.80     4.40   3.63    0.40   734.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.08
nvme31n1       179.80  81424.00    39.60  18.05    0.27   452.86  115.60  83924.00     5.20   4.30    0.36   725.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.20
nvme3n1        182.60  83027.20    37.20  16.92    0.27   454.69  114.80  83449.60     7.00   5.75    0.35   726.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme4n1        178.40  81397.60    40.80  18.61    0.27   456.26  115.20  83998.40     6.40   5.26    0.35   729.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.04
nvme5n1        178.20  83020.80    38.60  17.80    0.27   465.89  112.20  84134.40     5.60   4.75    0.39   749.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.88
nvme6n1        181.60  83011.20    39.80  17.98    0.28   457.11  147.40  83207.20     9.40   5.99    0.29   564.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.24
nvme7n1        185.20  83531.20    38.20  17.10    0.28   451.03  165.20  83948.80    11.00   6.24    0.26   508.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.48
nvme8n1        184.20  83418.40    41.00  18.21    0.30   452.87  136.00  82500.80    10.00   6.85    0.36   606.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.16
nvme9n1        187.20  82730.40    41.00  17.97    0.28   441.94  142.00  83989.60    29.00  16.96    0.32   591.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.04


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00   12.20     52.00     0.00   0.00    0.00     4.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           11792.60 5176632.00     0.00   0.00    0.00   438.97 6723.60 4796058.40     0.00   0.00    0.00   713.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00   10.60     52.00     1.60  13.11    0.04     4.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       301.40 142489.60    70.00  18.85    0.31   472.76  236.80 141195.20    26.80  10.17    0.32   596.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  68.40
nvme11n1       295.20 141699.20    73.20  19.87    0.30   480.01  196.60 140600.80     6.20   3.06    0.39   715.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.36
nvme12n1       303.80 143345.60    67.40  18.16    0.31   471.84  190.40 142323.20     4.40   2.26    0.39   747.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.72
nvme13n1       300.20 144468.00    74.20  19.82    0.31   481.24  193.80 144875.20     6.20   3.10    0.41   747.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.48
nvme14n1       306.20 142791.20    66.20  17.78    0.31   466.33  194.40 144384.00     3.00   1.52    0.39   742.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.20
nvme15n1       299.00 142787.20    73.80  19.80    0.30   477.55  191.20 144703.20     3.60   1.85    0.38   756.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.76
nvme16n1       300.40 141136.80    67.40  18.33    0.31   469.83  198.00 145181.60     3.80   1.88    0.42   733.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  68.00
nvme17n1       303.00 142991.20    73.20  19.46    0.30   471.92  225.40 146088.00     4.00   1.74    0.32   648.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  68.48
nvme18n1       304.20 143544.00    66.00  17.83    0.32   471.87  198.80 146848.00     7.00   3.40    0.40   738.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.80
nvme19n1       304.00 144751.20    72.00  19.15    0.32   476.16  205.40 145204.00     6.20   2.93    0.38   706.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.84
nvme1n1        318.80 150426.40    72.20  18.47    0.31   471.85  205.60 153792.00     6.80   3.20    0.43   748.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.44
nvme20n1       310.00 143990.40    67.20  17.82    0.31   464.49  195.60 146976.80     4.20   2.10    0.42   751.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.72
nvme21n1       304.60 145086.40    73.40  19.42    0.30   476.32  192.60 147568.00     4.60   2.33    0.41   766.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.64
nvme22n1       314.40 146736.80    66.00  17.35    0.32   466.72  200.20 150991.20     5.20   2.53    0.42   754.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.44
nvme23n1       311.40 147580.80    75.00  19.41    0.30   473.93  203.40 152027.20     5.00   2.40    0.38   747.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.52
nvme24n1       313.60 147331.20    65.00  17.17    0.31   469.81  201.40 150497.60     4.60   2.23    0.39   747.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.76
nvme25n1       312.40 147780.80    79.00  20.18    0.31   473.05  201.00 151360.80     4.40   2.14    0.39   753.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.12
nvme26n1       318.60 149041.60    66.80  17.33    0.31   467.80  203.00 151344.80     4.40   2.12    0.39   745.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.76
nvme27n1       310.00 147090.40    79.60  20.43    0.29   474.49  201.00 152364.80     3.00   1.47    0.35   758.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.00
nvme28n1       315.80 149036.00    69.20  17.97    0.31   471.93  200.80 152511.20     5.80   2.81    0.41   759.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.04
nvme29n1       311.20 149811.20    79.40  20.33    0.30   481.40  203.20 152016.80     5.80   2.78    0.37   748.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.20
nvme2n1        314.00 149616.00    75.00  19.28    0.31   476.48  202.40 151897.60     4.20   2.03    0.39   750.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.60
nvme30n1       316.40 149317.60    68.80  17.86    0.32   471.93  199.00 150955.20     4.00   1.97    0.47   758.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.40
nvme31n1       314.40 149240.80    75.80  19.43    0.32   474.68  202.00 152336.00     5.80   2.79    0.40   754.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.68
nvme3n1        320.60 150792.00    74.20  18.79    0.31   470.34  194.40 148819.20     5.60   2.80    0.38   765.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  67.36
nvme4n1        314.80 149491.20    70.80  18.36    0.31   474.88  191.80 146884.00     4.60   2.34    0.39   765.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.24
nvme5n1        314.60 147490.40    74.20  19.08    0.31   468.82  193.60 146010.40     4.40   2.22    0.40   754.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.88
nvme6n1        312.20 146581.60    66.60  17.58    0.32   469.51  239.40 146670.40    10.60   4.24    0.34   612.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.96
nvme7n1        303.80 144865.60    72.40  19.25    0.32   476.85  267.40 144004.00    11.40   4.09    0.29   538.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  70.72
nvme8n1        307.40 144484.00    66.20  17.72    0.33   470.02  224.80 145888.80    10.00   4.26    0.39   648.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  69.92
nvme9n1        305.20 144925.60    71.60  19.00    0.31   474.85  240.60 146255.20    21.80   8.31    0.34   607.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.48


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    1.40      5.60     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           2682.80 1174085.60     0.00   0.00    0.00   437.63 1594.40 1210759.20     0.00   0.00    0.00   759.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      5.60     1.00  71.43    0.00    14.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1        65.20  31402.40    15.20  18.91    0.26   481.63   55.80  35413.60     0.00   0.00    0.29   634.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.20
nvme11n1        64.20  31588.80    19.40  23.21    0.24   492.04   47.20  36040.80     0.00   0.00    0.35   763.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.00
nvme12n1        65.80  31841.60    14.00  17.54    0.25   483.91   46.20  35605.60     0.00   0.00    0.35   770.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.64
nvme13n1        68.60  33161.60    20.40  22.92    0.26   483.41   47.20  36405.60     0.00   0.00    0.36   771.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.20
nvme14n1        68.60  33574.40    13.40  16.34    0.25   489.42   47.80  37237.60     0.00   0.00    0.33   779.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.00
nvme15n1        67.40  33104.80    18.80  21.81    0.24   491.17   47.40  37448.00     0.00   0.00    0.34   790.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.96
nvme16n1        71.40  34501.60    15.00  17.36    0.25   483.22   53.80  38920.80     0.00   0.00    0.33   723.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.52
nvme17n1        70.40  34122.40    19.20  21.43    0.25   484.69   54.00  39492.80     0.00   0.00    0.30   731.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.56
nvme18n1        75.00  36027.20    17.20  18.66    0.25   480.36   53.20  40394.40     0.00   0.00    0.35   759.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.48
nvme19n1        72.60  35536.80    18.40  20.22    0.25   489.49   56.60  40440.80     0.00   0.00    0.31   714.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.44
nvme1n1         67.20  33323.20    16.80  20.00    0.26   495.88   43.20  34747.20     0.00   0.00    0.39   804.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.88
nvme20n1        73.20  35289.60    18.20  19.91    0.25   482.10   52.20  40210.40     0.00   0.00    0.36   770.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme21n1        71.60  35652.80    18.00  20.09    0.25   497.94   50.80  39313.60     0.00   0.00    0.33   773.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.60
nvme22n1        73.80  35995.20    18.00  19.61    0.25   487.74   52.20  39134.40     0.00   0.00    0.34   749.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.08
nvme23n1        73.60  35645.60    18.60  20.17    0.25   484.32   52.40  38904.00     0.00   0.00    0.32   742.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme24n1        74.20  35476.80    18.20  19.70    0.25   478.12   50.00  37620.80     0.00   0.00    0.33   752.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.64
nvme25n1        73.40  35072.80    17.60  19.34    0.25   477.83   48.00  36661.60     0.00   0.00    0.34   763.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.28
nvme26n1        71.20  35492.80    19.00  21.06    0.26   498.49   48.60  36548.80     0.00   0.00    0.34   752.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.96
nvme27n1        70.40  34844.00    17.00  19.45    0.25   494.94   47.40  35622.40     0.00   0.00    0.31   751.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  29.68
nvme28n1        72.40  34343.20    17.00  19.02    0.25   474.35   45.80  34699.20     0.00   0.00    0.34   757.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.12
nvme29n1        67.20  33248.00    16.80  20.00    0.25   494.76   43.20  34611.20     0.00   0.00    0.34   801.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.80
nvme2n1         67.00  32904.00    16.00  19.28    0.25   491.10   45.40  35288.00     0.00   0.00    0.33   777.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.48
nvme30n1        68.60  33163.20    17.60  20.42    0.24   483.43   44.20  34578.40     0.00   0.00    0.37   782.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.80
nvme31n1        65.00  33904.00    17.60  21.31    0.26   521.60   44.40  35061.60     0.00   0.00    0.36   789.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.72
