system	arm	workload	throughput_ops_s	operations	measured_sec	process_elapsed_sec	nvme_read_await_us	nvme_read_iops	nvme_read_MiB_s	nvme_write_MiB_s	nvme_member_max_read_await_us	nvme_member_mean_util_pct	queue_timing_counters_usable	nvme_aqu_sz	device_read_p99_us	process_user_cpu_seconds	process_kernel_cpu_seconds	process_user_cpu_us_per_ycsb_op	process_kernel_cpu_us_per_ycsb_op	voluntary_context_switches	voluntary_context_switches_per_ycsb_op	involuntary_context_switches	involuntary_context_switches_per_ycsb_op	engine_sst_read_count	engine_sst_read_mean_us	engine_sst_read_p50_us	engine_sst_read_p95_us	engine_sst_read_p99_us	engine_get_block_read_count	engine_get_block_read_mean_us	engine_get_block_read_p50_us	engine_get_block_read_p95_us	engine_get_block_read_p99_us	engine_get_count	engine_get_mean_us	engine_get_p50_us	engine_get_p95_us	engine_get_p99_us	ycsb_read_p99_us	filter_checks_per_engine_get	data_cache_misses_per_ycsb_op	get_found_fraction	host_cpu_user_pct	host_cpu_system_pct	host_cpu_iowait_pct	host_cpu_snapshot_rows	qps_mean_20_to_280_sec	iostat_sample_count	mean_member_util_ge99_intervals	longest_mean_member_util_ge99_sec	start_utc	end_utc	binary_sha256	source_result	raw_dir
f2load	f07	D	2644866.0	793518750	300.022	304.69571685791016	66.74619545472392	395398.698880241	3122.4953177219254	129.2890004944528	66.89440805481003	98.52613168363047	False			5260.6	1146.46	6.629458976237172	1.4447799752683852	170047293	0.21429524255097943	50820	6.404385529642495e-05	119987110	72.30976554064848	69.027504	105.173194	109.434166	119974572	76.9304936799441	72.746991	106.733343	109.953874	753839429	18.065332549751787	3.8884	99.915984	109.598856	109.8	1.1111431530069251	0.15115788505312572	0.9198789534263005	35.86606040803191	7.890983537720969	52.72946943430367	48	2683321.8812260535	60	58	275	2026-09-11T22:12:13.279631+00:00	2026-09-11T22:17:17.975349+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f07_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f07_260912/full/workloadd/f2load/raw
f2load	f08	D	2633056.0	789988316	300.027	304.7211208343506	66.7381163348546	394266.8912185778	3116.0987172470395	131.06378131714945	66.92252164105214	98.52172875546519	False			5275.12	1154.09	6.67746584748223	1.460895024174003	170455367	0.21576947854504724	52822	6.686428005347866e-05	119654274	72.33728664803064	69.005433	105.192963	109.465834	119641387	76.95354503036646	72.697898	106.716676	109.9448	750485551	18.148863665464493	3.884745	99.945859	109.627056	109.83	1.1399340291895905	0.15163926044698617	0.9200318621457377	35.90534725362959	7.930815271497284	52.56849786249557	48	2670876.5555555555	60	58	275	2026-09-11T22:44:18.841850+00:00	2026-09-11T22:49:23.562972+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f08_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f08_260912/full/workloadd/f2load/raw
f2load	f09	D	2611562.0	783541045	300.028	304.64836716651917	66.85628765196078	390404.8595638463	3083.602353140206	128.0865919508478	67.02355538185172	98.54491808481335	False			5300.46	1181.69	6.764750913591259	1.5081405212154522	175549368	0.22404616723046078	51801	6.61114058166538e-05	118454354	72.37978182718383	69.049809	105.205399	109.468559	118441875	77.02490814165176	72.651466	106.7013	109.940095	744360629	18.31582883059765	4.00501	100.117916	109.871046	113.32	1.1790010820145083	0.15112696361681985	0.9194241760467963	36.067596096507714	8.113976209384548	52.22623693960779	48	2647488.0842911876	60	58	275	2026-09-11T23:16:22.232405+00:00	2026-09-11T23:21:26.880773+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f09_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f09_260912/full/workloadd/f2load/raw
f2load	f10	D	2731411.0	819480067	300.021	304.6562650203705	66.81885467184973	408569.42492772057	3227.169973725999	135.13308391096857	67.02380331047289	98.54117752926187	False			5194.58	989.96	6.3388729136714925	1.208034264486875	157059098	0.19165700829670088	39718	4.8467316777334136e-05	123969060	72.29998251983197	68.991801	105.185598	109.462506	123956358	76.8709821403433	72.588356	106.696809	109.945107	778503190	17.469017791693314	3.375272	99.507241	109.050497	109.16	0.9042785553646864	0.15137532076176785	0.9202171477293497	35.41006365642147	6.8236698821067865	54.48791147519286	48	2764561.643678161	60	58	275	2026-09-11T23:48:28.294390+00:00	2026-09-11T23:53:32.950656+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f10_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f10_260912/full/workloadd/f2load/raw
baseline	b01	E	105414.0	31627456	300.03	304.6965079307556	73.13522980401895	467257.1371653361	6340.013983792556	5.163949894554008	75.78685190161697	98.5230385813079	False			3372.12	873.76	106.62002027605382	27.62662921734837	154177720	4.874806244296095	18914	0.0005980247035993031	140995398	77.69920599110618	75.184521	109.039245	154.385393	284642290	42.26332038362957	19.714263	106.951375	145.867198	0							8.999353188571348		22.792071759340786	5.977456161235924	67.5287433239835	48	106351.11111111111	60	59	295	2026-09-10T20:02:41.098002+00:00	2026-09-10T20:07:45.794511+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b01_260910/full/workloade/baseline/raw
baseline	b02	E	107067.0	32122695	300.023	304.5214433670044	71.53039780265432	475900.01018530113	6450.045790499735	5.248488664963346	71.59958882720444	98.5786186151353	False			3412.21	880.78	106.2242753915884	27.419243621993733	157396028	4.899838821120084	18891	0.0005880888885568288	143525363	76.06632292579535	74.568449	106.752722	109.684131	289369294	41.47212164121325	21.532106	105.016921	109.566211	0							9.007758066376436		23.12224003947206	6.038238559269766	67.04682020828561	48	107998.11877394636	60	59	295	2026-09-10T20:44:29.068456+00:00	2026-09-10T20:49:33.589900+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b02_260910/full/workloade/baseline/raw
baseline	b03	E	106714.0	32016641	300.022	304.68252205848694	71.6143475506644	473462.71464927885	6422.008383408013	5.227431558887593	71.6885693891897	98.52794224186336	False			3425.15	901.66	106.98030439857823	28.162229760454885	157153159	4.908483653859879	19836	0.000619552813176123	142860545	76.20107870231071	74.66656	106.791638	109.711459	288281958	41.60132931732065	20.975095	105.116273	109.626209	0							9.003630049760686		23.205588757669503	6.177659764086906	66.99520438263208	48	107705.45593869731	60	59	295	2026-09-10T21:26:29.585719+00:00	2026-09-10T21:31:34.268242+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b03_260910/full/workloade/baseline/raw
baseline	n01	E	106037.0	31813670	300.023	304.5908513069153	72.04415418243111	470579.13717694714	6382.414475853346	5.196135424649464	74.94000452747345	98.55073284081175	False			3427.46	902.06	107.73544831514252	28.35447780781029	156188146	4.909466465201908	20503	0.0006444713860425408	141951563	76.68023912494715	74.954325	107.37355	128.215937	286424626	41.80758057793536	20.893658	105.613015	117.93728	0							9.002694282049195		23.221791243854327	6.178805734033239	66.60075094573197	48	107012.92720306513	60	59	295	2026-09-10T15:24:37.092366+00:00	2026-09-10T15:29:41.683218+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n01_260910/full/workloade/baseline/raw
baseline	n02	E	107057.0	32120692	300.031	304.6403317451477	71.54523054479606	475382.2193220045	6445.621350639749	5.245350487068106	71.60833880358162	98.54395950843168	False			3402.51	895.41	105.92891336214052	27.8764230857791	157605369	4.906661693340853	19345	0.0006022597520626268	143423192	76.09462167736443	74.588948	106.764647	109.693975	289298587	41.545706277507676	21.339289	105.085944	109.602452	0							9.00611895285444		23.059066470027282	6.138078596592054	66.83597937258514	48	108050.91187739464	60	59	295	2026-09-10T16:06:31.794780+00:00	2026-09-10T16:11:36.435113+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n02_260910/full/workloade/baseline/raw
baseline	n03	E	106797.0	32042260	300.028	304.71721029281616	71.54330682627393	473650.96924229304	6426.584762268407	7.379844488727966	71.58031709247396	98.51155999062117	False			3429.74	906.9	107.03801791758758	28.303247024398402	156435881	4.882173760527503	20024	0.0006249247088064325	142931175	76.16292288228932	74.722075	106.779117	109.689223	288452972	41.571308587522545	20.822523	105.12129	109.61236	0							9.00673922501097		23.267665771840456	6.221578698908594	66.73818230498779	48	107743.7816091954	60	59	295	2026-09-10T16:48:28.848375+00:00	2026-09-10T16:53:33.565587+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n03_260910/full/workloade/baseline/raw
baseline	n04	E	106682.0	32007520	300.026	304.6471915245056	71.6469216121424	474918.95879946696	6431.640396186415	5.22687097337614	72.2879283534323	98.5379710175911	False			3392.33	904.3	105.98540592960654	28.252735607132323	156893637	4.901774239303764	20276	0.0006334761331087195	143289924	76.24842188484935	74.712079	106.870971	109.791296	288621654	41.68558139785312	24.796844	105.189445	109.690093	0							9.016811299344655		22.98181136902129	6.198178883044511	66.7736309927961	48	107595.20689655172	60	59	295	2026-09-10T22:09:19.860400+00:00	2026-09-10T22:14:24.507593+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n04_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n04_260910/full/workloade/baseline/raw
baseline	r01	E	106573.0	31974851	300.028	304.64517307281494	71.79306760731396	472087.7752611723	6406.888603593541	5.221545885513812	74.59168595099433	98.53879330876642	False			3424.3	907.12	107.09354048280007	28.369795999987616	156692620	4.900495705202817	20272	0.0006339982631975361	142425671	76.40483649889211	74.805427	107.026908	109.947705	287612650	41.59999565735374	19.464828	105.292223	109.839994	0							8.99446236668937		23.18064732103529	6.207586729390208	66.80874605775499	48	107467.21072796934	60	59	295	2026-09-10T17:56:36.388942+00:00	2026-09-10T18:01:41.034117+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r01_260910/full/workloade/baseline/raw
baseline	r02	E	106856.0	32059713	300.025	304.64472341537476	71.5637312298225	474088.33273332514	6430.600221196482	5.235722248421198	71.62647307145492	98.53775281275037	False			3417.74	901.16	106.60544590651826	28.108798104337367	157511911	4.913079259318385	18813	0.0005868112418847916	143036042	76.13204527149877	74.626618	106.771876	109.696012	288691794	41.540644830382675	20.132925	105.076785	109.591848	0							9.004324212135025		23.142027335333434	6.173631084324106	67.0673209033991	48	107800.36015325671	60	59	295	2026-09-10T18:38:59.370740+00:00	2026-09-10T18:44:04.015464+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r02_260910/full/workloade/baseline/raw
baseline	run3	E	106557.0	31969538	300.022	304.63919830322266	71.52594814652642	472383.40568623296	6407.792946943788	5.220866118374285	71.59218560480758	98.5364903352862	False			3442.99	920.97	107.69595732037166	28.807735663868524	156483211	4.894759849203951	20002	0.0006256580873955701	142516321	76.16564226352713	74.711866	106.776819	109.688268	287668478	41.52567326128795	20.4279	105.094345	109.598946	0							8.997716857841361		23.341206755212706	6.3124825103598585	66.73137392973976	48	107454.03831417624	60	59	295	2026-09-10T19:20:41.242217+00:00	2026-09-10T19:25:45.881418+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_run3_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_run3_260910/full/workloade/baseline/raw
f2load	f01	E	103732.0	31122429	300.026	304.5223753452301	73.35061712706391	463174.39183277835	6257.316393917807	5.08410147035933	73.75609254690059	98.598104649023	False			3378.36	926.6	108.55065329251775	29.772740424598606	153600343	4.935358451617	20727	0.0006659827226210397	139688238	78.10529139897949	75.75196	109.194958	155.291672	280562696	42.69418399800378	34.397106	107.342014	148.441092	0							9.014358647906306		22.935370573428308	6.368371946183488	66.52668979961157	48	104712.22222222222	60	59	295	2026-09-11T03:04:01.434824+00:00	2026-09-11T03:09:05.957200+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f01_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f01_260911/full/workloade/f2load/raw
f2load	f02	E	105622.0	31689781	300.027	304.5051021575928	71.51118208359722	473273.06497943535	6387.043918662972	5.176868306410718	71.59578180176682	98.60365529603845	False			3445.89	906.59	108.73820806776797	28.60827596126335	156576112	4.940902305383555	22065	0.0006962812396841745	142727992	76.14853239860615	74.612728	106.762859	109.688301	286259990	41.751401734486194	40.516812	105.103614	109.617705	0							9.032744467372622		23.444893102262025	6.226631099882134	66.05016946858487	48	106638.52873563218	60	59	295	2026-09-11T03:36:10.813144+00:00	2026-09-11T03:41:15.318247+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f02_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f02_260911/full/workloade/f2load/raw
f2load	f03	E	105963.0	31792536	300.034	304.45235896110535	71.53387915174105	471152.7166006466	6379.208699009841	5.194200906001279	71.60117770554896	98.62230547611873	False			3488.01	906.98	109.71160023220544	28.528079672536975	157011513	4.938628142152611	20392	0.0006414084110811418	142059107	76.21490056952139	74.819573	106.784368	109.680207	286136814	41.66144685597848	24.57108	105.117604	109.589788	0							8.999685712394884		23.724810316791242	6.236424114370774	66.25363757896852	48	106884.45210727969	60	59	295	2026-09-11T04:08:21.991416+00:00	2026-09-11T04:13:26.443776+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f03_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f03_260911/full/workloade/f2load/raw
f2load	f04	E	106747.0	32027543	300.031	304.4600930213928	71.53732973690437	473769.23053710273	6418.1254716613985	5.232443755405616	71.57811802512853	98.61950355410526	False			3434.21	905.17	107.22677040820771	28.26223666298723	156743595	4.8940249646999145	20726	0.0006471305026426786	142850577	76.19682665334982	74.788825	106.784201	109.68465	287974124	41.63388389367928	23.230772	105.136616	109.615752	0							8.991014015655212		23.323337939538096	6.215907559889479	66.45060533148803	48	107679.75095785441	60	59	295	2026-09-11T04:40:46.210900+00:00	2026-09-11T04:45:50.670994+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f04_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f04_260911/full/workloade/f2load/raw
f2load	f05	E	105864.0	31761800	300.023	304.5415163040161	71.49556515133341	471230.27015055116	6374.82365129965	7.960711619626322	71.56260913194447	98.59474633472534	False			3486.28	910.13	109.76330056860758	28.65486212998004	156280466	4.920390720928915	20145	0.0006342524667997405	142126474	76.19381739534325	74.744094	106.776972	109.683517	285894779	41.7071384538995	29.144267	105.116627	109.60365	0							9.006933076840733		23.693590924239725	6.263788063157167	65.94201315762588	48	106794.36015325671	60	59	295	2026-09-11T05:12:56.630900+00:00	2026-09-11T05:18:01.172417+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f05_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f05_260911/full/workloade/f2load/raw
f2load	f06	E	107058.0	32119981	300.022	304.48439264297485	71.50583416283641	470511.7518715796	6399.35943316882	5.247369737513748	71.5525585983648	98.60387809987996	False			3499.28	909.3	108.94402459328977	28.3094812540518	156735866	4.879699835438881	18995	0.0005913764394817045	141872558	76.19528667411495	74.825505	106.783771	109.678665	287490790	41.40997122377381	14.124799	105.076749	109.580413	0							8.950092156032097		23.75022648168371	6.239332448321639	66.52858040223147	48	107916.29118773947	60	59	295	2026-09-11T21:45:14.746671+00:00	2026-09-11T21:50:19.231065+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f06_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f06_260912/full/workloade/f2load/raw
f2load	f07	E	106373.0	31914453	300.023	304.4729166030884	71.58455409820276	472021.91447244876	6392.186592575106	5.213505067904942	71.68709542830611	98.61259533723822	False			3448.02	917.04	108.03945159266868	28.734316705976443	157394531	4.931763392592065	19308	0.000604992352524419	142332459	76.23273572474427	74.719249	106.791153	109.702829	286679704	41.646559862500766	25.432794	105.11674	109.618607	0							8.982314971840502		23.377913452996996	6.287347894135728	66.87744109643124	48	107361.57471264368	60	59	295	2026-09-11T22:17:19.707833+00:00	2026-09-11T22:22:24.180750+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f07_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f07_260912/full/workloade/f2load/raw
f2load	f08	E	106195.0	31861491	300.026	304.52659940719604	71.54110814046378	472231.4578757346	6395.554274479011	7.567663028405862	71.60665223427435	98.60118600286121	False			3444.27	922.44	108.10134403314647	28.951564131132468	156691515	4.917896497687443	19304	0.0006058724621518811	142417374	76.24296987107766	74.730522	106.790746	109.700657	286630300	41.67047720007271	27.482959	105.121528	109.614643	0							8.999683944483326		23.336005115158027	6.319151740993663	66.82556366489511	48	107125.58237547893	60	59	295	2026-09-11T22:49:25.274769+00:00	2026-09-11T22:54:29.801369+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f08_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f08_260912/full/workloade/f2load/raw
f2load	f09	E	105954.0	31788840	300.024	304.5155408382416	71.57204252541813	471674.4984660646	6384.543018595079	5.192905124471122	71.68485978238768	98.59968197754577	False			3451.0	923.18	108.56011103267687	29.041009360517716	156894708	4.935527939994036	18680	0.0005876276076761531	142243603	76.22352674095298	74.819004	106.795404	109.692367	285774484	41.823894700829904	32.598179	105.17431	109.615736	0							8.989334558920678		23.38798615674915	6.3246563867084475	67.06572723606014	48	106896.30268199234	60	59	295	2026-09-11T23:21:28.563084+00:00	2026-09-11T23:26:33.078626+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f09_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f09_260912/full/workloade/f2load/raw
f2load	f10	E	106840.0	32055698	300.032	304.515145778656	71.58383669489339	474579.7770763277	6428.063184348352	6.829594102559646	71.65260086222804	98.60421668871697	False			3414.38	901.68	106.51398075936453	28.128540517196036	156913851	4.895037724650388	17612	0.0005494187024097869	143121202	76.19185006565274	74.801824	106.790219	109.689271	288118469	41.60478017464406	25.705698	105.089426	109.581201	0							8.989977538470695		23.151625892464388	6.181972501381698	67.50273519890818	48	107727.09578544062	60	59	295	2026-09-11T23:53:34.670287+00:00	2026-09-11T23:58:39.185433+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f10_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f10_260912/full/workloade/f2load/raw
baseline	b01	F	600723.0	180228954	300.02	304.8589916229248	86.57784587317825	263992.71863873745	4558.777041400182	2565.7328662376285	89.37350284469174	98.47332125432823	False			5918.78	2648.16	32.840339294206856	14.69331059869548	222435756	1.2341843586352945	11629187	0.06452452140403589	78475154	92.43196563844909	75.201637	169.991826	489.483789	78089710	95.55202251359366	86.488181	166.865547	425.862547	180228954	71.19398422519835	42.306377	209.012513	362.556147	363.55	6.993566266827471	1.332089520976746	0.8650869659932665	40.13951640931433	18.019533715874513	35.24019945101322	48	599830.2030651341	60	59	295	2026-09-10T20:07:47.464348+00:00	2026-09-10T20:12:52.323341+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b01_260910/full/workloadf/baseline/raw
baseline	b02	F	603846.0	181167125	300.022	304.83475732803345	85.88509481400563	265384.215727556	4584.094709822619	2580.596102668923	88.49420324554099	98.48546737759492	False			5975.34	2598.44	32.982474055378425	14.342778801617568	223989435	1.2363690984222442	12138623	0.06700234935008215	78863894	91.65822665312469	74.940317	168.167127	484.023427	78476281	94.71244608291262	85.930797	164.949269	415.000942	181167125	70.49096427400943	42.228499	204.702099	358.071401	359.15	7.038727738269292	1.3319995998170198	0.8651765876397277	40.49482419878711	17.673813796079678	35.05490948736003	48	604811.8888888889	60	59	295	2026-09-10T20:49:35.239958+00:00	2026-09-10T20:54:40.074716+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b02_260910/full/workloadf/baseline/raw
baseline	b03	F	601894.0	180586211	300.03	304.7914490699768	87.3986665092697	264758.65463493706	4558.671004865523	2559.143547801498	88.83486618089604	98.50708154919084	False			5957.33	2544.42	32.98884209935608	14.089780088469768	224177344	1.2413868299169308	11841321	0.0655715679199892	78683530	93.08309407318151	74.935397	180.558908	508.516723	78299191	96.06841852299598	85.912715	169.471752	459.861258	180586211	71.11739984400027	42.148904	206.715992	368.46991	369.33	7.1971737753554175	1.3276508802767892	0.8651213297786065	40.37323577909528	17.309657131667002	35.73765932266405	48	601706.0344827586	60	59	295	2026-09-10T21:31:35.932920+00:00	2026-09-10T21:36:40.724370+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b03_260910/full/workloadf/baseline/raw
baseline	n01	F	607633.0	182303027	300.021	304.74315667152405	85.90880056871549	267217.2720445186	4625.299631176131	2608.2358406959825	88.73415011899216	98.50613643179798	False			6034.63	2523.42	33.10219308645928	13.841898522068973	217783015	1.1946209483400405	12435790	0.06821493973328265	79376456	91.63791857877857	74.948413	168.247159	480.566993	78984909	94.66561693449567	86.029517	165.062886	408.5777	182303027	69.99957742336335	41.443281	202.512041	356.567133	357.63	7.025809906052739	1.3369825011188652	0.8652883915087158	40.94922549407647	17.187165289877584	35.185508319608	48	607731.551724138	60	59	295	2026-09-10T15:29:43.370427+00:00	2026-09-10T15:34:48.113585+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n01_260910/full/workloadf/baseline/raw
baseline	n02	F	603694.0	181121530	300.022	304.8391807079315	84.45067513710818	265925.9377739523	4599.248358779036	2590.6705459735613	86.86169496092698	98.48272613339293	False			6019.05	2617.82	33.2321066413253	14.453389389985828	222530763	1.2286267844579273	14097140	0.07783249180812463	79056904	90.45433777674876	74.933926	163.352613	455.880973	78668020	93.65169854281321	86.391219	161.38007	373.995408	181121530	70.10718748345379	42.290736	202.255326	349.1794	350.4	6.953063492782995	1.3371019226703749	0.865172655067567	40.81684654618548	17.818151104473966	34.45488911254548	48	603146.4865900383	60	59	295	2026-09-10T16:11:38.104202+00:00	2026-09-10T16:16:42.943383+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n02_260910/full/workloadf/baseline/raw
baseline	n03	F	607068.0	182141082	300.034	304.7907452583313	86.78165100492576	267125.58785534353	4627.834790876723	2610.7118183881253	89.42193695464671	98.49977344093286	False			5979.85	2529.98	32.83086898539452	13.890221646975832	220443364	1.210289087884083	12367910	0.06790291275419127	79360594	92.46016681780381	74.942256	174.88737	497.476451	78968435	95.48719529518345	85.982882	167.756574	439.290831	182141082	70.24412372822074	41.271846	203.336655	362.647177	363.54	6.976656199945052	1.339586974672743	0.8652727889252354	40.546777978806624	17.21683242681222	35.570001893658656	48	608233.0459770114	60	59	295	2026-09-10T16:53:35.222566+00:00	2026-09-10T16:58:40.013312+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n03_260910/full/workloadf/baseline/raw
