Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.00      8.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           218477.80 4124576.80     0.00   0.00    0.00    18.88 5729.20 2322897.60     0.00   0.00    0.00   405.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      8.00     1.60  80.00    0.00    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      7148.20 127390.40    43.20   0.60    0.08    17.82  196.40  75930.40     9.40   4.57    0.27   386.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme11n1      7026.20 125733.60    42.00   0.59    0.08    17.89  179.60  75384.80     5.80   3.13    0.17   419.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme12n1      7042.00 124603.20    43.00   0.61    0.08    17.69  176.20  75361.60     7.00   3.82    0.31   427.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme13n1      6912.60 122792.00    40.20   0.58    0.08    17.76  173.00  74772.80     3.20   1.82    0.34   432.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme14n1      6925.40 122953.60    42.40   0.61    0.08    17.75  173.00  74385.60     6.40   3.57    0.32   429.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme15n1      6927.20 122520.00    40.00   0.57    0.08    17.69  169.60  73629.60     0.40   0.24    0.31   434.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme16n1      6907.80 122314.40    39.20   0.56    0.08    17.71  172.60  74137.60     9.60   5.27    0.33   429.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.40
nvme17n1      6961.20 123334.40    39.00   0.56    0.08    17.72  170.00  73996.00     1.40   0.82    0.31   435.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme18n1      6929.60 122646.40    38.80   0.56    0.08    17.70  170.20  72626.40     6.40   3.62    0.34   426.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.64
nvme19n1      7007.20 123139.20    39.00   0.55    0.08    17.57  170.40  72565.60     0.60   0.35    0.31   425.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72
nvme1n1       6980.80 120336.80    37.00   0.53    0.08    17.24  169.20  73138.40     6.80   3.86    0.17   432.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72
nvme20n1      6986.00 123318.40    40.00   0.57    0.09    17.65  170.20  72126.40     7.60   4.27    0.34   423.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme21n1      6903.60 120830.40    41.20   0.59    0.08    17.50  168.60  71220.80     0.80   0.47    0.30   422.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme22n1      7005.60 119099.20    38.00   0.54    0.08    17.00  167.80  70942.40     7.80   4.44    0.31   422.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme23n1      6949.40 120319.20    40.00   0.57    0.08    17.31  169.20  71728.80     3.00   1.74    0.17   423.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.68
nvme24n1      6949.60 121191.20    39.40   0.56    0.08    17.44  168.00  71691.20     8.20   4.65    0.31   426.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme25n1      7113.40 122844.80    40.40   0.56    0.08    17.27  168.80  72844.00     1.00   0.59    0.32   431.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme26n1      7027.80 122012.00    39.40   0.56    0.08    17.36  170.80  73262.40     8.80   4.90    0.31   428.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme27n1      7021.00 121522.40    40.00   0.57    0.08    17.31  171.60  73014.40     2.60   1.49    0.17   425.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.40
nvme28n1      6987.20 120488.00    40.20   0.57    0.08    17.24  168.80  73188.00     7.40   4.20    0.34   433.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme29n1      6957.80 118197.60    40.20   0.57    0.08    16.99  167.40  73011.20     2.00   1.18    0.32   436.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme2n1       6915.60 117999.20    40.00   0.58    0.08    17.06  168.20  72222.40     3.00   1.75    0.33   429.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme30n1      7031.20 120534.40    37.40   0.53    0.08    17.14  168.20  74117.60     6.00   3.44    0.30   440.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme31n1      6905.40 119676.00    39.60   0.57    0.08    17.33  172.60  73936.00     1.60   0.92    0.30   428.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.64
nvme3n1       6991.00 119469.60    36.00   0.51    0.08    17.09  167.80  72792.80     5.00   2.89    0.34   433.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme4n1       7047.00 121299.20    40.40   0.57    0.08    17.21  171.20  72448.00     2.60   1.50    0.33   423.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme5n1       7205.00 124131.20    37.00   0.51    0.08    17.23  214.40  73824.80     5.20   2.37    0.27   344.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme6n1       7141.60 125730.40    42.40   0.59    0.08    17.61  191.80  74420.00    10.80   5.33    0.31   388.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme7n1       7110.80 126622.40    40.00   0.56    0.09    17.81  177.00  74800.80    12.60   6.65    0.35   422.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.00
nvme8n1       7122.20 126910.40    43.00   0.60    0.08    17.82  212.20  75892.00    41.40  16.32    0.27   357.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme9n1       7104.40 126715.20    40.60   0.57    0.08    17.84  203.20  75622.40     9.00   4.24    0.29   372.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.96


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.40     10.40     0.00   0.00    0.00     4.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           154189.80 2759957.60     0.00   0.00    0.00    17.90 3458.80 1584516.00     0.00   0.00    0.00   458.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    1.00     10.40     1.40  58.33    0.00    10.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      4951.00  81640.00    25.60   0.51    0.08    16.49  115.60  46714.40     0.60   0.52    0.25   404.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.84
nvme11n1      4877.20  81102.40    27.60   0.56    0.08    16.63  105.40  46168.80     0.00   0.00    0.17   438.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.00
nvme12n1      4955.60  82056.80    26.40   0.53    0.08    16.56  104.60  45640.00     0.00   0.00    0.29   436.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.76
nvme13n1      4940.40  81935.20    27.20   0.55    0.08    16.58  104.20  46355.20     0.00   0.00    0.33   444.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.04
nvme14n1      4938.80  82914.40    27.40   0.55    0.08    16.79  104.80  46178.40     0.00   0.00    0.30   440.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.56
nvme15n1      4984.20  82619.20    26.80   0.53    0.08    16.58  108.60  47922.40     0.00   0.00    0.30   441.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.24
nvme16n1      5046.20  84344.80    26.40   0.52    0.08    16.71  107.60  47261.60     0.00   0.00    0.31   439.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.76
nvme17n1      5068.80  83568.80    27.80   0.55    0.08    16.49  106.40  46924.00     0.00   0.00    0.29   441.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.68
nvme18n1      4989.00  83288.80    27.40   0.55    0.08    16.69  109.00  48275.20     0.00   0.00    0.33   442.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  87.04
nvme19n1      4981.40  83796.00    26.80   0.54    0.08    16.82  109.20  47790.40     0.00   0.00    0.30   437.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.60
nvme1n1       4879.60  82067.20    29.20   0.59    0.08    16.82  110.60  47968.00     0.00   0.00    0.17   433.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.56
nvme20n1      5089.60  85282.40    28.20   0.55    0.08    16.76  107.40  47395.20     0.20   0.19    0.34   441.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  87.20
nvme21n1      4991.60  83872.00    28.80   0.57    0.08    16.80  107.40  47022.40     0.00   0.00    0.28   437.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.56
nvme22n1      5023.60  84946.40    27.40   0.54    0.08    16.91  107.80  47320.80     0.00   0.00    0.29   438.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  87.12
nvme23n1      4978.20  84700.00    30.20   0.60    0.08    17.01  106.20  46860.00     0.00   0.00    0.16   441.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.96
nvme24n1      4995.60  84287.20    28.00   0.56    0.08    16.87  105.60  46451.20     0.00   0.00    0.28   439.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.00
nvme25n1      4987.60  85139.20    28.40   0.57    0.08    17.07  105.40  46427.20     0.00   0.00    0.30   440.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.80
nvme26n1      4919.20  83480.80    27.80   0.56    0.08    16.97  108.00  47089.60     0.00   0.00    0.30   436.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  84.96
nvme27n1      4900.00  83644.80    27.60   0.56    0.08    17.07  105.60  46764.00     0.00   0.00    0.16   442.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.20
nvme28n1      4904.40  84103.20    28.80   0.58    0.08    17.15  109.40  47927.20     0.00   0.00    0.31   438.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.08
nvme29n1      4938.00  83780.80    29.40   0.59    0.08    16.97  109.80  47576.80     0.00   0.00    0.30   433.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.80
nvme2n1       4912.40  81672.80    26.80   0.54    0.08    16.63  111.60  48620.80     0.00   0.00    0.33   435.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  84.96
nvme30n1      4854.00  82963.20    29.40   0.60    0.08    17.09  110.80  47753.60     0.00   0.00    0.28   430.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.00
nvme31n1      4928.80  83217.60    27.40   0.55    0.08    16.88  110.20  47712.00     0.00   0.00    0.30   432.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.76
nvme3n1       4922.80  81583.20    26.40   0.53    0.08    16.57  113.80  49043.20     0.00   0.00    0.33   430.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.92
nvme4n1       4888.80  80444.00    25.40   0.52    0.08    16.45  113.00  48696.80     0.00   0.00    0.31   430.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.32
nvme5n1       4935.20  82277.60    26.60   0.54    0.08    16.67  130.60  48500.00     0.00   0.00    0.26   371.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.00
nvme6n1       4939.20  81214.40    26.80   0.54    0.08    16.44  114.20  48148.00     0.00   0.00    0.31   421.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.80
nvme7n1       4936.60  81224.00    27.00   0.54    0.08    16.45  109.80  48085.60     0.20   0.18    0.34   437.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  85.36
nvme8n1       4798.60  80332.00    26.60   0.55    0.08    16.74  134.60  47354.40     0.20   0.15    0.23   351.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.08
nvme9n1       4867.80  80600.00    27.20   0.56    0.08    16.56  111.20  46830.40     0.00   0.00    0.30   421.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  86.96


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    3.80     16.80     0.00   0.00    0.00     4.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           174720.20 5314751.20     0.00   0.00    0.00    30.42 8382.00 3651869.60     0.00   0.00    0.00   435.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.60     16.80     3.20  84.21    0.00    28.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      5549.40 161932.00    79.20   1.41    0.09    29.18  274.20 114801.60     6.40   2.28    0.29   418.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.04
nvme11n1      5544.00 160749.60    79.40   1.41    0.09    29.00  254.00 115464.80     4.00   1.55    0.18   454.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.88
nvme12n1      5539.60 158353.60    79.80   1.42    0.09    28.59  251.80 114247.20     4.60   1.79    0.33   453.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.96
nvme13n1      5558.20 158010.40    77.80   1.38    0.09    28.43  248.20 114045.60     3.60   1.43    0.37   459.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.12
nvme14n1      5557.60 155880.00    79.20   1.41    0.09    28.05  251.20 115097.60     3.00   1.18    0.34   458.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.96
nvme15n1      5486.40 158101.60    76.60   1.38    0.09    28.82  251.80 116320.00     2.60   1.02    0.34   461.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72
nvme16n1      5493.80 156623.20    81.80   1.47    0.09    28.51  252.80 116252.80     3.80   1.48    0.38   459.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.12
nvme17n1      5479.60 155254.40    78.80   1.42    0.09    28.33  253.40 116596.80     3.40   1.32    0.32   460.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.12
nvme18n1      5512.60 153902.40    77.20   1.38    0.09    27.92  253.40 115566.40     5.20   2.01    0.37   456.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme19n1      5670.60 158848.80    76.00   1.32    0.09    28.01  256.00 116148.00     2.20   0.85    0.34   453.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.56
nvme1n1       5660.40 158748.80    78.80   1.37    0.09    28.05  262.00 120252.80     5.60   2.09    0.18   458.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme20n1      5587.00 156520.80    79.20   1.40    0.09    28.02  258.40 116213.60     3.20   1.22    0.37   449.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme21n1      5561.80 156328.80    72.80   1.29    0.09    28.11  255.60 116667.20     3.80   1.46    0.32   456.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.20
nvme22n1      5556.00 157452.00    79.60   1.41    0.09    28.34  259.20 115909.60     4.60   1.74    0.34   447.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme23n1      5561.80 155571.20    75.20   1.33    0.09    27.97  257.00 115060.00     3.80   1.46    0.18   447.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.88
nvme24n1      5638.60 156098.40    78.00   1.36    0.09    27.68  255.80 115876.80     4.00   1.54    0.34   453.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme25n1      5624.60 157046.40    74.80   1.31    0.09    27.92  260.20 117452.80     2.20   0.84    0.34   451.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme26n1      5435.40 155682.40    78.20   1.42    0.09    28.64  262.40 116692.80     6.00   2.24    0.33   444.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.04
nvme27n1      5370.40 154192.80    73.20   1.34    0.08    28.71  259.00 116576.00     3.60   1.37    0.17   450.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme28n1      5447.60 156086.40    78.00   1.41    0.09    28.65  256.00 116474.40     4.20   1.61    0.36   454.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme29n1      5639.80 158176.80    77.20   1.35    0.09    28.05  259.00 116991.20     4.40   1.67    0.33   451.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.88
nvme2n1       5630.20 156343.20    76.60   1.34    0.10    27.77  257.40 118056.00     4.00   1.53    0.37   458.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme30n1      5563.00 159216.00    80.80   1.43    0.09    28.62  258.20 117904.80     5.80   2.20    0.31   456.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.88
nvme31n1      5585.80 157784.80    78.60   1.39    0.09    28.25  257.60 119024.80     4.00   1.53    0.33   462.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme3n1       5685.20 159518.40    78.00   1.35    0.10    28.06  261.00 118955.20     6.20   2.32    0.38   455.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme4n1       5666.40 159924.00    78.80   1.37    0.10    28.22  260.60 118532.00     3.40   1.29    0.35   454.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.04
nvme5n1       5693.20 159720.00    77.40   1.34    0.09    28.05  313.40 116424.80     9.80   3.03    0.29   371.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.96
nvme6n1       5559.00 159008.80    81.60   1.45    0.09    28.60  268.20 116562.40     4.00   1.47    0.34   434.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme7n1       5491.20 158392.80    75.40   1.35    0.10    28.84  257.40 115122.40    12.80   4.74    0.36   447.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.04
nvme8n1       5524.40 160896.80    78.40   1.40    0.09    29.12  288.00 114089.60    34.40  10.67    0.29   396.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme9n1       5435.60 161056.00    79.80   1.45    0.09    29.63  294.20 114873.60    10.20   3.35    0.30   390.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.20


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    3.60     14.40     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           196363.20 4062841.60     0.00   0.00    0.00    20.69 5083.60 2438033.60     0.00   0.00    0.00   479.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40     14.40     3.20  88.89    0.00    36.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      6169.80 119868.00    43.00   0.69    0.08    19.43  170.60  77374.40     2.80   1.61    0.28   453.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.40
nvme11n1      6142.20 120036.80    47.80   0.77    0.08    19.54  155.00  76882.40     4.20   2.64    0.18   496.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.24
nvme12n1      6124.20 119686.40    42.60   0.69    0.08    19.54  155.60  77604.00     3.40   2.14    0.32   498.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.16
nvme13n1      6123.60 120720.00    46.80   0.76    0.09    19.71  155.00  77756.00     2.40   1.52    0.36   501.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.16
nvme14n1      6282.60 123384.80    44.80   0.71    0.09    19.64  155.00  77873.60     5.20   3.25    0.33   502.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.48
nvme15n1      6194.40 122492.80    48.20   0.77    0.09    19.77  156.60  77584.00     1.80   1.14    0.32   495.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.68
nvme16n1      6220.20 122590.40    46.80   0.75    0.09    19.71  151.40  76506.40     2.40   1.56    0.34   505.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.00
nvme17n1      6328.00 124135.20    45.40   0.71    0.08    19.62  156.20  78329.60     1.60   1.01    0.31   501.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.32
nvme18n1      6351.60 124728.00    47.60   0.74    0.08    19.64  155.00  78257.60     1.20   0.77    0.36   504.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.44
nvme19n1      6393.20 124706.40    46.80   0.73    0.08    19.51  154.60  78824.00     1.40   0.90    0.32   509.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.68
nvme1n1       6137.80 119440.00    45.60   0.74    0.08    19.46  148.40  73740.80     3.60   2.37    0.18   496.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.64
nvme20n1      6401.60 124421.60    49.20   0.76    0.09    19.44  155.00  78043.20     1.20   0.77    0.37   503.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.48
nvme21n1      6459.00 123869.60    44.60   0.69    0.08    19.18  152.80  77647.20     1.40   0.91    0.31   508.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.48
nvme22n1      6431.60 123258.40    47.00   0.73    0.08    19.16  152.40  77124.80     1.80   1.17    0.33   506.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.24
nvme23n1      6470.40 124649.60    45.20   0.69    0.08    19.26  154.00  78078.40     1.60   1.03    0.18   507.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.96
