Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme1n1       9794.20 106084.80    18.60   0.19    0.07    10.83  106.20  39117.60     9.40   8.13    0.15   368.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme20n1      9836.20 108578.40    18.80   0.19    0.07    11.04   96.00  39020.00     6.80   6.61    0.31   406.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme21n1      9806.40 108115.20    20.60   0.21    0.07    11.02   93.00  38551.20     2.60   2.72    0.28   414.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme22n1      9770.80 107036.00    18.60   0.19    0.07    10.95   93.60  38122.40     7.00   6.96    0.29   407.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme23n1      9773.60 107226.40    20.80   0.21    0.07    10.97   93.00  38748.80     2.20   2.31    0.17   416.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme24n1      9849.00 107149.60    19.20   0.19    0.07    10.88   94.00  38629.60     6.40   6.37    0.29   410.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme25n1      10019.40 108860.80    20.60   0.21    0.07    10.87   95.00  39740.00     3.20   3.26    0.30   418.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme26n1      9858.00 106986.40    19.40   0.20    0.07    10.85   97.60  39616.00     6.20   5.97    0.28   405.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme27n1      10051.20 109590.40    20.40   0.20    0.07    10.90   98.00  39670.40     4.60   4.48    0.16   404.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme28n1      9871.60 107953.60    19.00   0.19    0.07    10.94   96.00  38796.80     4.40   4.38    0.30   404.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme29n1      9881.60 107965.60    20.80   0.21    0.07    10.93   97.40  39100.00     4.80   4.70    0.29   401.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme2n1       9792.80 106092.00    20.60   0.21    0.07    10.83   93.40  38989.60     5.40   5.47    0.32   417.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme30n1      9833.20 106289.60    18.80   0.19    0.07    10.81   93.40  38745.60     5.60   5.66    0.27   414.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme31n1      9789.00 106276.00    20.60   0.21    0.07    10.86   94.40  38541.60     6.20   6.16    0.29   408.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme3n1       9723.00 105032.00    19.40   0.20    0.07    10.80   92.60  38520.80     4.60   4.73    0.30   415.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme4n1       9665.60 104035.20    21.40   0.22    0.07    10.76   97.00  39024.80     6.80   6.55    0.28   402.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme5n1       9815.40 106877.60    17.60   0.18    0.07    10.89   96.80  39771.20     5.60   5.47    0.30   410.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme6n1       9736.20 106137.60    20.20   0.21    0.07    10.90  149.40  38852.00    10.60   6.62    0.20   260.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme7n1       9724.80 106548.80    17.60   0.18    0.08    10.96   93.80  39017.60     3.20   3.30    0.31   415.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme8n1       9722.20 106054.40    20.60   0.21    0.07    10.91  125.20  38964.80    22.20  15.06    0.22   311.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme9n1       9762.40 107291.20    17.60   0.18    0.07    10.99  113.00  39453.60    20.00  15.04    0.27   349.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.00      8.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           113115.40 1840479.20     0.00   0.00    0.00    16.27 2480.60 893272.80     0.00   0.00    0.00   360.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      8.00     1.60  80.00    0.00    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      3673.60  56432.00    20.00   0.54    0.07    15.36   76.80  28172.00     1.20   1.54    0.28   366.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.08
nvme11n1      3648.20  57411.20    21.20   0.58    0.07    15.74   79.20  28944.00     1.40   1.74    0.17   365.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.08
nvme12n1      3680.40  57364.00    21.80   0.59    0.08    15.59   81.20  29572.00     1.40   1.69    0.29   364.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  75.76
nvme13n1      3757.00  57912.80    20.60   0.55    0.08    15.41   79.60  28962.40     1.60   1.97    0.32   363.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.64
nvme14n1      3644.60  56185.60    20.20   0.55    0.07    15.42   79.80  28938.40     1.80   2.21    0.30   362.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.72
nvme15n1      3597.80  55578.40    20.20   0.56    0.08    15.45   81.60  29657.60     2.00   2.39    0.29   363.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.68
nvme16n1      3617.80  55489.60    19.80   0.54    0.08    15.34   81.00  28810.40     1.60   1.94    0.29   355.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.16
nvme17n1      3647.40  55536.00    19.80   0.54    0.07    15.23   77.60  28397.60     1.40   1.77    0.28   365.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.36
nvme18n1      3602.80  54812.80    20.20   0.56    0.08    15.21   79.40  29103.20     1.40   1.73    0.31   366.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.16
nvme19n1      3579.80  54884.00    20.40   0.57    0.08    15.33   79.80  28781.60     1.40   1.72    0.30   360.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.16
nvme1n1       3632.60  53532.80    17.60   0.48    0.07    14.74   78.80  26990.40     1.00   1.25    0.16   342.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  70.80
nvme20n1      3635.40  54958.40    20.80   0.57    0.08    15.12   78.20  28056.00     1.20   1.51    0.31   358.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.20
nvme21n1      3639.00  54213.60    19.80   0.54    0.07    14.90   76.60  27558.40     1.00   1.29    0.28   359.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.04
nvme22n1      3547.80  53448.80    20.20   0.57    0.07    15.07   76.60  27732.80     1.20   1.54    0.30   362.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.56
nvme23n1      3589.00  53402.40    19.60   0.54    0.07    14.88   74.80  27404.80     0.80   1.06    0.17   366.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.32
nvme24n1      3592.20  54329.60    18.20   0.50    0.07    15.12   73.00  27010.40     0.80   1.08    0.30   370.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  71.92
nvme25n1      3658.20  54740.80    19.80   0.54    0.07    14.96   74.40  27238.40     0.80   1.06    0.29   366.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.88
nvme26n1      3705.60  55326.40    18.60   0.50    0.08    14.93   75.40  27487.20     0.80   1.05    0.30   364.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.00
nvme27n1      3743.80  55711.20    20.20   0.54    0.07    14.88   77.60  28597.60     0.80   1.02    0.17   368.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.80
nvme28n1      3629.20  53791.20    17.40   0.48    0.08    14.82   78.40  28670.40     1.00   1.26    0.32   365.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.48
nvme29n1      3702.40  54820.80    19.60   0.53    0.07    14.81   76.60  28262.40     0.80   1.03    0.29   368.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.48
nvme2n1       3563.40  53338.40    20.00   0.56    0.08    14.97   72.40  26417.60     0.80   1.09    0.32   364.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.48
nvme30n1      3651.80  54632.80    19.20   0.52    0.08    14.96   78.20  28664.80     0.80   1.01    0.28   366.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.88
nvme31n1      3622.20  53712.00    20.80   0.57    0.07    14.83   76.20  28086.40     0.80   1.04    0.29   368.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  71.92
nvme3n1       3590.60  54325.60    19.40   0.54    0.08    15.13   75.00  26921.60     0.80   1.06    0.31   358.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.84
nvme4n1       3608.00  55775.20    19.20   0.53    0.08    15.46   74.40  27216.00     0.80   1.06    0.29   365.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.36
nvme5n1       3597.40  55280.80    19.60   0.54    0.08    15.37   74.00  27185.60     1.00   1.33    0.31   367.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  74.64
nvme6n1       3573.60  54884.00    19.20   0.53    0.07    15.36   86.60  26911.20     0.80   0.92    0.25   310.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.52
nvme7n1       3604.00  55769.60    19.00   0.52    0.08    15.47   76.80  28057.60     1.00   1.29    0.33   365.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  73.92
nvme8n1       3558.00  55600.80    20.20   0.56    0.08    15.63   84.40  27832.00     1.00   1.17    0.27   329.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.16
nvme9n1       3601.20  55844.00    20.00   0.55    0.08    15.51   88.80  27696.00     1.20   1.33    0.27   311.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  72.48


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    1.60      6.40     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           244268.40 4910367.20     0.00   0.00    0.00    20.10 7252.40 2972711.20     0.00   0.00    0.00   409.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      6.40     1.20  75.00    0.00    16.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      7753.80 148329.60    66.20   0.85    0.08    19.13  216.20  91012.80     7.80   3.48    0.31   420.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.72
nvme11n1      7693.60 147255.20    65.00   0.84    0.08    19.14  212.60  90298.40     6.40   2.92    0.18   424.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme12n1      7948.80 151479.20    67.60   0.84    0.08    19.06  212.60  91003.20     7.20   3.28    0.33   428.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.24
nvme13n1      8050.40 152862.40    68.80   0.85    0.08    18.99  215.00  92613.60     5.20   2.36    0.39   430.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.92
nvme14n1      7982.00 152404.00    69.60   0.86    0.08    19.09  213.80  91622.40     7.60   3.43    0.34   428.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.12
nvme15n1      7889.60 149751.20    71.00   0.89    0.08    18.98  212.00  89944.00     5.60   2.57    0.33   424.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.64
nvme16n1      7988.40 151100.80    66.20   0.82    0.08    18.92  221.20  92398.40     6.20   2.73    0.35   417.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04
nvme17n1      7999.40 150396.80    69.40   0.86    0.08    18.80  216.80  94146.40     5.40   2.43    0.32   434.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.84
nvme18n1      7902.00 149115.20    68.40   0.86    0.08    18.87  220.60  94968.80     6.80   2.99    0.37   430.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04
nvme19n1      7769.00 148715.20    68.60   0.88    0.08    19.14  218.80  93162.40     5.80   2.58    0.36   425.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04
nvme1n1       7744.60 148379.20    71.40   0.91    0.08    19.16  238.40  93081.60    12.20   4.87    0.16   390.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.72
nvme20n1      7793.80 149607.20    67.00   0.85    0.08    19.20  218.40  92358.40     6.60   2.93    0.37   422.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme21n1      7883.80 151380.80    70.20   0.88    0.08    19.20  216.60  93079.20     7.20   3.22    0.31   429.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme22n1      7814.60 150537.60    68.60   0.87    0.08    19.26  218.20  93436.00     7.20   3.19    0.34   428.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.32
nvme23n1      7846.40 150744.80    67.40   0.85    0.08    19.21  221.20  94632.00     9.00   3.91    0.18   427.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme24n1      7712.20 150178.40    70.20   0.90    0.08    19.47  216.40  93288.00     9.00   3.99    0.33   431.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.92
nvme25n1      7780.80 151907.20    69.60   0.89    0.08    19.52  215.40  92695.20     5.80   2.62    0.34   430.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.68
nvme26n1      7789.20 152260.00    71.00   0.90    0.08    19.55  220.00  93669.60    10.40   4.51    0.34   425.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme27n1      7811.00 152015.20    72.20   0.92    0.08    19.46  219.40  94295.20     6.20   2.75    0.18   429.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.20
nvme28n1      7795.80 153684.80    72.20   0.92    0.08    19.71  220.20  94673.60     9.60   4.18    0.36   429.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme29n1      7822.80 153568.80    73.60   0.93    0.08    19.63  220.20  94371.20     4.60   2.05    0.36   428.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.28
nvme2n1       7750.40 147694.40    71.00   0.91    0.08    19.06  216.20  92411.20     4.80   2.17    0.37   427.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme30n1      7871.20 154799.20    73.00   0.92    0.08    19.67  220.00  94236.00     9.60   4.18    0.33   428.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.88
nvme31n1      7833.20 151880.80    76.40   0.97    0.08    19.39  215.60  93216.00     6.00   2.71    0.33   432.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.28
nvme3n1       7761.20 146852.00    68.40   0.87    0.08    18.92  213.60  92240.00     7.00   3.17    0.37   431.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.08
nvme4n1       7759.40 147332.00    68.00   0.87    0.08    18.99  213.20  92300.80     7.20   3.27    0.35   432.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme5n1       7780.40 146856.00    66.20   0.84    0.08    18.88  214.60  92517.60     5.60   2.54    0.35   431.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.80
nvme6n1       7657.20 144644.80    66.00   0.85    0.08    18.89  305.00  91717.60    12.60   3.97    0.25   300.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme7n1       7612.40 146734.40    65.60   0.85    0.08    19.28  209.60  89881.60     3.80   1.78    0.37   428.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme8n1       7666.20 148579.20    66.20   0.86    0.08    19.38  266.80  91027.20    21.40   7.43    0.27   341.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.44
nvme9n1       7676.80 147922.40    67.40   0.87    0.08    19.27  248.20  91548.00    22.00   8.14    0.31   368.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.76


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00   17.20     72.00     0.00   0.00    0.00     4.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           205061.60 3482420.00     0.00   0.00    0.00    16.98 4308.60 1809547.20     0.00   0.00    0.00   419.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00   13.60     72.00     3.60  20.93    0.04     5.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      6487.80  99356.00    32.40   0.50    0.08    15.31  129.20  54008.80     2.20   1.67    0.29   418.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.44
nvme11n1      6431.00  98550.40    30.40   0.47    0.08    15.32  125.60  52757.60     6.00   4.56    0.17   420.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.32
nvme12n1      6512.20  99487.20    31.80   0.49    0.08    15.28  125.00  53070.40     2.60   2.04    0.31   424.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  90.08
nvme13n1      6461.80  99855.20    30.40   0.47    0.08    15.45  125.20  52577.60     5.60   4.28    0.35   419.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.40
nvme14n1      6372.40  99312.00    32.00   0.50    0.08    15.58  124.60  52638.40     2.40   1.89    0.31   422.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.56
nvme15n1      6339.60  98309.60    31.20   0.49    0.08    15.51  125.80  53038.40     3.80   2.93    0.31   421.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.92
nvme16n1      6495.40 101127.20    32.80   0.50    0.08    15.57  127.60  53933.60     2.20   1.69    0.34   422.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.80
nvme17n1      6517.80 102749.60    30.60   0.47    0.08    15.76  129.40  54225.60     3.60   2.71    0.31   419.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.20
nvme18n1      6581.80 103057.60    34.40   0.52    0.08    15.66  130.00  54376.80     1.40   1.07    0.36   418.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.96
nvme19n1      6512.80 102678.40    33.40   0.51    0.08    15.77  130.00  54657.60     5.40   3.99    0.34   420.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.32
nvme1n1       6627.40 105538.40    35.40   0.53    0.08    15.92  147.20  56671.20     4.20   2.77    0.16   384.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.60
nvme20n1      6496.80 102992.80    34.40   0.53    0.08    15.85  131.80  55142.40     2.00   1.49    0.34   418.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.08
nvme21n1      6632.80 104939.20    33.40   0.50    0.08    15.82  133.60  55208.00     5.00   3.61    0.29   413.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.96
nvme22n1      6695.80 105338.40    35.20   0.52    0.08    15.73  129.40  54584.00     2.20   1.67    0.33   421.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.20
nvme23n1      6810.80 106794.40    35.00   0.51    0.08    15.68  130.20  55120.80     3.20   2.40    0.17   423.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.80
nvme24n1      6761.20 105806.40    35.00   0.51    0.08    15.65  127.60  53932.00     2.20   1.69    0.33   422.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.48
nvme25n1      6704.60 106191.20    36.00   0.53    0.08    15.84  130.00  54332.80     2.20   1.66    0.33   417.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.88
nvme26n1      6678.40 106007.20    35.40   0.53    0.08    15.87  130.60  54872.80     2.40   1.80    0.33   420.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.48
nvme27n1      6691.20 105884.00    34.20   0.51    0.08    15.82  134.20  55813.60     2.40   1.76    0.17   415.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.04
nvme28n1      6812.80 108120.00    34.80   0.51    0.08    15.87  134.40  56292.00     2.00   1.47    0.34   418.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.96
nvme29n1      6761.00 107417.60    36.20   0.53    0.08    15.89  135.20  56214.40     2.20   1.60    0.31   415.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.60
nvme2n1       6545.40 102952.00    35.40   0.54    0.08    15.73  130.40  54687.20     2.20   1.66    0.34   419.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.08
nvme30n1      6705.20 106043.20    34.80   0.52    0.08    15.82  134.40  56568.80     2.40   1.75    0.31   420.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.08
nvme31n1      6669.40 106572.80    37.40   0.56    0.08    15.98  137.20  56347.20     1.80   1.29    0.30   410.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.76
nvme3n1       6626.40 104799.20    34.60   0.52    0.08    15.82  130.60  54765.60     3.20   2.39    0.34   419.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.20
nvme4n1       6579.80 102933.60    37.00   0.56    0.08    15.64  131.80  54929.60     2.40   1.79    0.34   416.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  90.08
nvme5n1       6548.00 101952.80    32.60   0.50    0.08    15.57  132.40  55292.00     4.40   3.22    0.34   417.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.64
nvme6n1       6549.40 101295.20    34.20   0.52    0.08    15.47  169.40  55368.80     4.00   2.31    0.27   326.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  90.08
nvme7n1       6423.40  99344.80    29.40   0.46    0.08    15.47  131.00  54873.60     4.20   3.11    0.33   418.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  88.80
nvme8n1       6489.60  99820.80    33.00   0.51    0.08    15.38  161.80  55481.60    14.80   8.38    0.26   342.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  89.68
nvme9n1       6494.60 100468.80    30.00   0.46    0.08    15.47  148.00  55444.00    17.60  10.63    0.30   374.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  90.32


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.20     17.60     0.00   0.00    0.00     8.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
