Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme21n1       168.40  72323.20    42.40  20.11    0.27   429.47  150.60  80478.40     8.40   5.28    0.36   534.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.28
nvme22n1       169.00  73436.00    40.60  19.37    0.28   434.53  177.20  81196.80     8.60   4.63    0.30   458.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.44
nvme23n1       174.00  73137.60    43.80  20.11    0.28   420.33  154.00  80800.00     8.60   5.29    0.33   524.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.52
nvme24n1       174.00  75031.20    42.00  19.44    0.28   431.21  190.80  81512.80     8.40   4.22    0.28   427.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.08
nvme25n1       176.80  75300.00    42.60  19.42    0.27   425.90  152.80  80763.20     8.80   5.45    0.35   528.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.00
nvme26n1       175.60  75695.20    42.40  19.45    0.27   431.07  162.80  81485.60     8.80   5.13    0.34   500.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.32
nvme27n1       179.40  76504.00    44.40  19.84    0.27   426.44  155.00  81153.60     8.80   5.37    0.33   523.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.32
nvme28n1       178.40  76291.20    45.60  20.36    0.27   427.64  152.80  80399.20     8.40   5.21    0.33   526.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.40
nvme29n1       175.40  74423.20    45.20  20.49    0.27   424.31  154.20  81439.20     8.20   5.05    0.35   528.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.68
nvme2n1        172.40  74050.40    41.80  19.51    0.27   429.53  153.40  81430.40     8.20   5.07    0.36   530.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.48
nvme30n1       175.80  75900.80    44.80  20.31    0.27   431.75  158.20  83162.40     8.20   4.93    0.40   525.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.56
nvme31n1       171.80  74305.60    43.00  20.02    0.28   432.51  160.00  84082.40     8.40   4.99    0.36   525.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.52
nvme3n1        171.80  74370.40    44.80  20.68    0.27   432.89  152.60  81287.20     8.00   4.98    0.35   532.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.28
nvme4n1        180.00  75264.80    41.80  18.85    0.27   418.14  155.80  81961.60     8.40   5.12    0.36   526.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.68
nvme5n1        172.20  74476.80    45.20  20.79    0.28   432.50  151.80  80922.40     8.60   5.36    0.36   533.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.36
nvme6n1        173.60  73032.80    41.40  19.26    0.28   420.70  152.20  80519.20     8.80   5.47    0.37   529.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.20
nvme7n1        166.60  72549.60    44.60  21.12    0.28   435.47  151.00  79908.00     8.80   5.51    0.35   529.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  48.00
nvme8n1        168.00  73102.40    41.00  19.62    0.29   435.13  151.40  80250.40     8.20   5.14    0.38   530.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.56
nvme9n1        165.20  71837.60    42.80  20.58    0.27   434.85  147.40  79238.40     8.00   5.15    0.39   537.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.96


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    1.80      7.20     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           2753.60 1124872.80     0.00   0.00    0.00   408.51 2643.80 1175193.60     0.00   0.00    0.00   444.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      7.20     1.40  77.78    0.00    18.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1        70.20  28524.00    18.20  20.59    0.24   406.32   67.80  32383.20     8.80  11.49    0.29   477.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.92
nvme11n1        69.40  28651.20    19.80  22.20    0.25   412.84   68.00  32284.00    13.20  16.26    0.29   474.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.04
nvme12n1        71.60  28388.00    16.80  19.00    0.25   396.48   66.40  32091.20     8.40  11.23    0.29   483.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.44
nvme13n1        69.40  27872.80    19.40  21.85    0.24   401.63   69.00  33137.60    11.00  13.75    0.29   480.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.56
nvme14n1        69.40  27318.40    16.20  18.93    0.23   393.64   68.00  32520.80    11.20  14.14    0.32   478.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.16
nvme15n1        67.60  27500.00    18.40  21.40    0.24   406.80   78.80  33657.60    15.40  16.35    0.25   427.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.32
nvme16n1        72.00  27955.20    16.40  18.55    0.24   388.27   71.80  33925.60    11.40  13.70    0.29   472.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.80
nvme17n1        68.20  27784.80    18.60  21.43    0.26   407.40   84.60  33142.40    21.00  19.89    0.23   391.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  29.92
nvme18n1        68.40  27292.80    16.80  19.72    0.23   399.02   78.00  33520.00    16.60  17.55    0.25   429.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.96
nvme19n1        72.00  29160.00    19.40  21.23    0.24   405.00   72.60  34640.80    11.40  13.57    0.28   477.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.40
nvme1n1         69.80  28512.80    20.20  22.44    0.24   408.49   70.80  34313.60     9.80  12.16    0.31   484.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.80
nvme20n1        73.40  29087.20    18.20  19.87    0.23   396.28   71.60  34704.00    10.00  12.25    0.29   484.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  29.20
nvme21n1        70.00  28447.20    19.00  21.35    0.24   406.39   70.80  34020.00    10.60  13.02    0.30   480.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.40
nvme22n1        71.40  28359.20    19.20  21.19    0.23   397.19   84.40  33378.40    10.60  11.16    0.24   395.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.36
nvme23n1        71.00  28956.00    19.20  21.29    0.25   407.83   69.80  33285.60    11.20  13.83    0.28   476.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.72
nvme24n1        72.20  28400.00    20.00  21.69    0.24   393.35   78.80  32583.20    31.80  28.75    0.26   413.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.32
nvme25n1        68.40  27780.00    18.80  21.56    0.24   406.14   68.40  33039.20    11.60  14.50    0.28   483.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.76
nvme26n1        69.80  27813.60    18.60  21.04    0.23   398.48   73.00  33033.60    12.20  14.32    0.27   452.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.32
nvme27n1        69.40  27555.20    18.20  20.78    0.25   397.05   71.40  33309.60    12.20  14.59    0.28   466.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.92
nvme28n1        66.20  27045.60    16.80  20.24    0.24   408.54   69.20  33079.20    11.40  14.14    0.28   478.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.20
nvme29n1        69.00  27704.80    17.20  19.95    0.25   401.52   70.20  33594.40    11.60  14.18    0.28   478.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.24
nvme2n1         69.60  28140.80    19.40  21.80    0.24   404.32   71.80  34312.80    13.20  15.53    0.30   477.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.12
nvme30n1        68.00  27511.20    18.40  21.30    0.24   404.58   70.80  33868.00    11.00  13.45    0.31   478.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.92
nvme31n1        72.40  28395.20    19.00  20.79    0.24   392.20   71.20  34103.20     9.20  11.44    0.30   478.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.24
nvme3n1         71.00  28673.60    20.40  22.32    0.23   403.85   72.40  34572.00    11.00  13.19    0.29   477.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.52
nvme4n1         71.20  28652.00    19.20  21.24    0.24   402.42   73.40  34528.00    12.20  14.25    0.29   470.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.48
nvme5n1         70.40  28445.60    19.80  21.95    0.24   404.06   70.80  33710.40    12.00  14.49    0.29   476.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.16
nvme6n1         71.20  28844.80    17.40  19.64    0.26   405.12   68.80  32817.60    11.40  14.21    0.31   477.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.68
nvme7n1         72.00  28679.20    20.00  21.74    0.24   398.32   69.40  33540.80    10.20  12.81    0.29   483.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.40
nvme8n1         71.60  28737.60    18.20  20.27    0.24   401.36   69.40  32966.40     8.40  10.80    0.30   475.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  27.52
nvme9n1         70.00  27828.00    20.20  22.39    0.23   397.54   68.00  32390.40    12.40  15.42    0.31   476.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  28.08


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    1.40      5.60     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           8536.40 3470835.20     0.00   0.00    0.00   406.59 6210.60 3228835.20     0.00   0.00    0.00   519.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      5.60     1.00  71.43    0.00    14.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1       215.60  92768.00    52.60  19.61    0.29   430.28  181.00  99639.20     4.00   2.16    0.38   550.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.76
nvme11n1       218.20  93952.80    56.40  20.54    0.29   430.58  192.00 101795.20     3.80   1.94    0.38   530.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.68
nvme12n1       220.40  94201.60    50.60  18.67    0.29   427.41  188.40 100932.80     3.80   1.98    0.36   535.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.48
nvme13n1       220.40  96348.00    54.80  19.91    0.29   437.15  189.80 100705.60     5.20   2.67    0.40   530.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.80
nvme14n1       226.00  95545.60    50.00  18.12    0.29   422.77  185.00 100703.20     6.40   3.34    0.38   544.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  53.52
nvme15n1       225.80  98214.40    52.40  18.84    0.28   434.96  207.60  99897.60     7.20   3.35    0.32   481.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.36
nvme16n1       227.00  98596.80    53.60  19.10    0.29   434.35  185.80 100349.60     4.20   2.21    0.37   540.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.80
nvme17n1       224.60  97280.00    56.20  20.01    0.28   433.13  239.80  99791.20    19.60   7.56    0.28   416.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.04
nvme18n1       228.60  97782.40    53.60  18.99    0.30   427.74  219.80  99196.00     7.80   3.43    0.32   451.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.32
nvme19n1       223.20  96539.20    57.40  20.46    0.28   432.52  182.00  99064.80     5.80   3.09    0.39   544.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.16
nvme1n1        215.20  92852.00    57.60  21.11    0.29   431.47  180.80  99786.40     3.40   1.85    0.41   551.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.36
nvme20n1       226.40  96740.00    52.20  18.74    0.29   427.30  180.80  99209.60     3.60   1.95    0.38   548.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.72
nvme21n1       222.20  96610.40    57.20  20.47    0.28   434.79  184.00  99820.00     4.20   2.23    0.39   542.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.36
nvme22n1       219.40  94452.80    53.60  19.63    0.27   430.51  217.20  99458.40     5.40   2.43    0.31   457.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.64
nvme23n1       216.60  94454.40    53.20  19.72    0.28   436.08  184.60  99830.40     2.60   1.39    0.36   540.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.12
nvme24n1       219.00  95132.00    53.00  19.49    0.28   434.39  228.40  99277.60    20.60   8.27    0.30   434.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.76
nvme25n1       222.20  96137.60    53.60  19.43    0.29   432.66  177.80  97858.40     3.80   2.09    0.37   550.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.64
nvme26n1       226.80  96998.40    58.60  20.53    0.28   427.68  194.40  98298.40     5.20   2.61    0.35   505.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.00
nvme27n1       224.20  96336.80    53.80  19.35    0.28   429.69  182.40  98267.20     5.60   2.98    0.35   538.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.08
nvme28n1       221.20  95549.60    56.60  20.37    0.28   431.96  185.20 100987.20     4.00   2.11    0.36   545.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  53.20
nvme29n1       219.00  94596.00    52.00  19.19    0.28   431.95  183.40  98895.20     5.00   2.65    0.36   539.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.64
nvme2n1        218.80  92644.80    50.40  18.72    0.29   423.42  186.00 102170.40     5.60   2.92    0.37   549.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.08
nvme30n1       222.00  96336.00    56.00  20.14    0.28   433.95  181.40 100032.80     5.60   2.99    0.42   551.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.88
nvme31n1       223.20  95401.60    52.40  19.01    0.29   427.43  180.00  99389.60     6.60   3.54    0.38   552.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.72
nvme3n1        214.80  92518.40    54.80  20.33    0.28   430.72  188.00 102830.40     4.20   2.19    0.36   546.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  51.92
nvme4n1        225.80  94701.60    51.00  18.42    0.27   419.40  193.40 104200.00     7.60   3.78    0.37   538.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  53.60
nvme5n1        225.20  95785.60    54.40  19.46    0.29   425.34  190.60 104007.20     4.40   2.26    0.37   545.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.08
nvme6n1        221.40  94540.00    51.80  18.96    0.30   427.01  185.20 100640.80     3.40   1.80    0.39   543.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.80
nvme7n1        219.20  93718.40    55.60  20.23    0.29   427.55  186.60 100664.00     4.00   2.10    0.36   539.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.96
nvme8n1        216.00  92296.80    51.00  19.10    0.29   427.30  183.60 100356.00     3.20   1.71    0.40   546.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.24
nvme9n1        216.80  93192.00    54.60  20.12    0.28   429.85  186.00  99650.40     4.40   2.31    0.38   535.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  52.08


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.20      0.80     0.00   0.00    0.00     4.00    2.80     28.00     0.00   0.00    0.00    10.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           4097.40 1696004.00     0.00   0.00    0.00   413.92 3093.20 1567046.40     0.00   0.00    0.00   506.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.20      0.80     0.00   0.00    0.00     4.00    1.80     28.00     1.00  35.71    0.00    15.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       107.20  45806.40    29.60  21.64    0.26   427.30   93.80  48869.60     6.40   6.39    0.35   521.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.00
nvme11n1       107.00  46312.00    28.60  21.09    0.26   432.82   93.40  48927.20     6.40   6.41    0.38   523.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.04
nvme12n1       104.00  44758.40    30.80  22.85    0.26   430.37   91.00  47713.60     6.00   6.19    0.36   524.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.68
nvme13n1       102.00  44072.00    27.40  21.17    0.25   432.08   87.80  46368.80     6.20   6.60    0.37   528.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme14n1       103.00  44191.20    29.40  22.21    0.26   429.04   89.00  46316.80     6.40   6.71    0.38   520.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme15n1        98.80  43483.20    27.00  21.46    0.25   440.11   95.60  46106.40     7.20   7.00    0.32   482.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.20
nvme16n1       102.40  44285.60    28.80  21.95    0.26   432.48   87.60  45257.60     6.40   6.81    0.35   516.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.52
nvme17n1       102.80  43436.00    27.00  20.80    0.26   422.53  110.20  45346.40     7.00   5.97    0.27   411.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.84
nvme18n1       101.80  43434.40    27.60  21.33    0.26   426.66  103.80  45016.80     6.60   5.98    0.31   433.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.72
nvme19n1       100.60  43886.40    27.80  21.65    0.26   436.25   86.60  44959.20     6.40   6.88    0.35   519.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.68
nvme1n1        103.60  44791.20    28.20  21.40    0.26   432.35   88.20  46138.40     6.00   6.37    0.37   523.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.00
nvme20n1       104.20  44731.20    28.20  21.30    0.26   429.28   87.40  45563.20     6.20   6.62    0.36   521.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.84
nvme21n1       103.80  44393.60    27.60  21.00    0.25   427.68   88.40  45810.40     5.80   6.16    0.36   518.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.80
nvme22n1       107.20  45603.20    28.00  20.71    0.24   425.40  106.40  46898.40     5.60   5.00    0.30   440.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.72
nvme23n1       107.20  45716.80    27.20  20.24    0.25   426.46   90.00  46706.40     5.80   6.05    0.35   518.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.68
nvme24n1       105.20  45156.80    29.60  21.96    0.25   429.25  103.60  47339.20     5.80   5.30    0.31   456.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.96
nvme25n1       109.00  44805.60    27.00  19.85    0.25   411.06   93.60  49007.20     5.60   5.65    0.35   523.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.56
nvme26n1        99.40  43140.00    30.60  23.54    0.25   434.00   95.80  46656.00     5.80   5.71    0.33   487.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.32
nvme27n1       108.60  44117.60    25.60  19.08    0.24   406.24   90.60  47209.60     5.80   6.02    0.33   521.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.60
nvme28n1       102.60  45112.00    30.40  22.86    0.25   439.69   89.80  47923.20     5.80   6.07    0.36   533.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.24
nvme29n1       110.00  45121.60    26.40  19.35    0.26   410.20   89.80  47680.80     5.80   6.07    0.34   530.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.24
nvme2n1        103.40  42513.60    27.80  21.19    0.25   411.16   85.40  45364.00     6.00   6.56    0.35   531.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme30n1       106.00  45173.60    30.60  22.40    0.25   426.17   90.60  47979.20     5.80   6.02    0.40   529.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.00
nvme31n1       108.40  44766.40    27.20  20.06    0.25   412.97   89.80  47252.80     5.80   6.07    0.35   526.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.96
nvme3n1        101.40  43104.00    27.00  21.03    0.25   425.09   86.60  45460.80     6.20   6.68    0.35   524.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.92
nvme4n1        101.60  43731.20    26.80  20.87    0.26   430.43   88.60  47832.00     6.40   6.74    0.36   539.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.08
nvme5n1        101.00  43844.80    29.00  22.31    0.26   434.11   90.40  49015.20     7.00   7.19    0.35   542.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.84
nvme6n1        100.80  43702.40    27.40  21.37    0.26   433.56   91.00  48397.60     7.00   7.14    0.37   531.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.68
nvme7n1        106.40  44373.60    28.40  21.07    0.25   417.05   92.40  48636.00     7.00   7.04    0.35   526.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.28
nvme8n1        101.20  44244.00    27.60  21.43    0.26   437.19   92.00  48992.00     6.60   6.69    0.38   532.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.52
nvme9n1        104.40  44613.60    28.80  21.62    0.25   427.33   93.00  49188.00     6.40   6.44    0.38   528.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.08


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    5.00     20.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
