job	plr_error	output_level	plr_segments	actual_output_files	predicted_output_files	output_file_delta	actual_entries	predicted_entries	entry_error_pct	rank_ks	rank_count_sup	boundary_mass_error
495	4	0	11693	1	1	0	322848	322892	0.013628704529685797	0.001046484664887663	0.001152245019327981	0.00013628704529685797
496	4	2	4451	2	2	0	126339	126288	-0.040367582456723575	0.0020233883676446353	0.0023587332494320835	0.00043137906742969314
497	4	2	4525	2	2	0	126294	126192	-0.08076393177823174	0.0016996979937705413	0.0017102950258919664	0.0006374016184458486
503	4	0	9138	1	1	0	258286	258311	0.009679192832751291	0.0008661206037786066	0.000944689220476526	9.679192832751291e-05
592	4	0	9259	1	1	0	258292	258314	0.008517491830951017	0.0008542492265717337	0.0008943366422498567	8.517491830951016e-05
616	4	0	9155	1	1	0	258286	258308	0.008517689692821136	0.0010148912398289496	0.0010027643774730337	8.517689692821136e-05
631	4	0	9221	1	1	0	258292	258314	0.008517491830951017	0.0014281777285280412	0.0014557167856534465	8.517491830951016e-05
645	4	0	9253	1	1	0	258282	258309	0.010453690152623877	0.0009477496011554335	0.0009640625362975353	0.00010453690152623876
659	4	0	9328	1	1	0	258283	258113	-0.06581927575566336	0.0008924007370862658	0.0009524436374054816	0.0006581927575566336
670	4	0	9211	1	1	0	258292	258316	0.009291809270128381	0.00081673271854571	0.0008556207702909885	9.291809270128382e-05
687	4	0	9279	1	1	0	258290	258315	0.009679042936234466	0.000810892954804596	0.0007936815207712261	9.679042936234466e-05
702	4	0	9265	1	1	0	258286	258155	-0.050718970443616763	0.0008239127056086026	0.0010995563058005466	0.0005071897044361676
713	4	0	9231	1	1	0	258288	258316	0.010840612029982035	0.0011300108363578283	0.0011382642631481137	0.00010840612029982035
730	4	0	9219	1	1	0	258293	258315	0.008517458854866372	0.0009779755510622061	0.001006608773756935	8.517458854866372e-05
744	4	0	9403	1	1	0	258289	258309	0.007743264327942731	0.000970620202441737	0.0010414690521082972	7.743264327942731e-05
756	4	0	9199	1	1	0	258285	258307	0.008517722670693227	0.000979512401469437	0.0010143833362371024	8.517722670693227e-05
768	4	1	156807	38	38	0	4369904	4369687	-0.00496578414537253	0.00020767807392883475	0.0002384491741695012	5.3090411139466684e-05
773	4	0	9227	1	1	0	258283	258312	0.011227994099495514	0.0010896317441984199	0.0011382862983626487	0.00011227994099495515
789	4	2	9123	3	3	0	258938	258904	-0.013130556349396381	0.0010834467040943064	0.001058168364627826	0.0004042151660500454
790	4	2	9361	3	3	0	258931	258713	-0.08419231378243625	0.0010791590227926156	0.0015100548022446134	0.0002857904229312056
791	4	2	9406	3	3	0	258933	258842	-0.03514422649874678	0.0010650158095741801	0.0011431528619372578	0.0002484555206687959
792	4	2	9284	3	3	0	258863	259092	0.08846378200051765	0.0011011738056960992	0.001066201040704929	0.0002910162260861279
793	4	2	9219	3	3	0	259011	258905	-0.04092490280335584	0.001001640967600452	0.0012779380026330927	0.00021105924716196094
794	4	2	9159	3	3	0	258981	259182	0.07761187114112618	0.0008939059355740761	0.0015406535614581765	0.0006100833651889521
795	4	2	9320	3	3	0	258739	259218	0.18512864315004696	0.0007048934945197376	0.0021256942324118125	0.0006080773804232579
796	4	2	9285	3	3	0	258856	259338	0.18620391260005562	0.0008314204158655789	0.0024840065519053066	0.0006193919914289541
797	4	2	13868	5	5	0	388725	388589	-0.034986172744227925	0.0026432780550326492	0.002770596179818638	0.0007105280082320406
798	4	2	13811	5	5	0	387888	387824	-0.01649960813430681	0.002738187600037362	0.0027971991915192013	0.0008110588623520192
799	4	2	6741	3	3	0	188174	188301	0.06749072666787123	0.001117900744527504	0.001100045702381838	0.0005207945837363291
800	4	2	6704	3	3	0	187989	188346	0.18990472846815507	0.0011090633039331492	0.002707605232221034	0.0006259231479856091
801	4	2	6734	3	3	0	188654	188792	0.07314978744155969	0.0009346859258440334	0.0013463801456634898	0.00026150165558818435
802	4	2	6772	3	3	0	188190	187815	-0.19926669854933843	0.0010739659693835616	0.0022424145810085554	0.0006677648475831164
803	4	2	2978	2	2	0	84272	84488	0.25631289158913995	0.0009446912578739403	0.0031801784697171064	0.001275631289158914
804	4	2	6694	3	3	0	187990	187963	-0.014362466088621736	0.0019790383955132	0.0019203149103675728	0.0009078497083178184
813	4	0	11496	1	1	0	322846	322894	0.014867769772585072	0.0009952200091095822	0.0010748158564764625	0.00014867769772585073
829	4	0	9362	1	1	0	258290	258309	0.007356072631538193	0.0007824288769162302	0.0008169112238181888	7.356072631538194e-05
845	4	0	9216	1	1	0	258290	258314	0.009291881218785087	0.0010036665950555728	0.0009717759107979403	9.291881218785086e-05
869	4	0	9349	1	1	0	258289	258143	-0.05652582959398193	0.0011546522798687006	0.0008788605012214999	0.0005652582959398193
873	4	3	6865	3	3	0	194508	194638	0.06683529726283752	0.006706611427394671	0.007038270919448043	0.0007780314091622624
874	4	3	6708	3	3	0	187968	187912	-0.029792305073203948	0.0012351835180480527	0.0010214504596527069	0.00031920326864147094
876	4	3	6613	3	3	0	188179	188405	0.12009841693281396	0.001510261314603696	0.002508250123552575	0.0005863211800112304
877	4	3	5913	3	3	0	164400	164360	-0.024330900243309004	0.0016288024803425393	0.0016605839416058395	0.00013381995133819952
879	4	3	6698	3	3	0	188718	188944	0.11975540224037982	0.0016550991547514902	0.0022679341663222373	0.0003938857625310429
880	4	3	6366	3	3	0	175192	175190	-0.001141604639481255	0.0011208264445529124	0.001124480569889036	0.00011225778954899005
881	4	3	5914	3	3	0	162061	161940	-0.07466324408710301	0.0019853290901917335	0.002110316485767705	0.0006314494747862431
883	4	3	6722	3	3	0	187748	187934	0.09906896478258091	0.0012243733468875289	0.0014061401453011485	0.0003657384721364098
884	4	3	6704	3	3	0	187354	187873	0.2770157028939868	0.0008127842171551356	0.0030850689069889087	0.0009198273500076504
886	4	3	6636	3	3	0	188436	188341	-0.05041499501156892	0.0010322799682013486	0.0010401409497123692	0.0005165325804694079
887	4	3	7827	4	4	0	221603	221893	0.1308646543593724	0.0054376411372048065	0.005685843603200317	0.0003801843837854181
889	4	2	9879	3	3	0	272458	272644	0.06826740268224828	0.0011062886881137665	0.0011561414970380757	0.0002263345787852317
890	4	3	6631	3	3	0	188167	188667	0.2657214070479946	0.00147605162116062	0.002806018058426823	0.0008821950713993422
892	4	3	6905	3	3	0	188350	188041	-0.16405627820546853	0.0007447583639345116	0.0019325723387310857	0.0006813556322449341
893	4	3	6593	3	3	0	185171	185159	-0.006480496406024701	0.0009504848519227896	0.00092347073785852	0.00035102688865967135
898	4	3	6754	3	3	0	187594	187064	-0.2825250274529036	0.0010472792092724825	0.0032250498416793714	0.0009435269784747914
899	4	3	6686	3	3	0	187147	187219	0.03847243076298311	0.00107026002483626	0.0009083768374593234	0.00030635454126079145
906	4	3	4781	3	3	0	134628	134597	-0.023026413524675403	0.0016179568823700406	0.0017826900793297086	0.00029216309633459114
907	4	3	6767	3	3	0	187580	188102	0.2782812666595586	0.0013508366990453802	0.002996055016526282	0.0009720297117674237
908	4	3	5362	3	3	0	148073	148041	-0.02161096216055594	0.0039907037026548865	0.0038697129118745485	0.00021385847971383486
909	4	3	6712	3	3	0	187044	187057	0.006950236308034473	0.0010856468490708713	0.0011280768161502106	0.0004490921922114583
912	4	3	6777	3	3	0	187641	187805	0.08740094115891517	0.0012572171136639397	0.0015455044473222804	0.00043878114768804974
913	4	3	5856	3	3	0	163516	163250	-0.16267521221164902	0.0015775059754093684	0.002440128183174735	0.0008480311814542104
914	4	3	4980	3	3	0	136088	136234	0.1072835224266651	0.002533918925387161	0.003402210334489448	0.0010581388513314915
915	4	3	4847	3	3	0	136065	136153	0.06467497152096424	0.0030113016318028536	0.00288097600411568	0.001528681145040973
919	4	0	9147	1	1	0	258292	258314	0.008517491830951017	0.0008554670542776055	0.0009253093398169514	8.517491830951016e-05
946	4	0	9187	1	1	0	258297	258312	0.005807268377100779	0.0010566662845549182	0.001080151918140745	5.8072683771007794e-05
965	4	0	9251	1	1	0	258292	257990	-0.11692193331578214	0.0012311073425428068	0.0015912223375094854	0.0011692193331578214
971	4	3	6716	3	3	0	187524	187418	-0.05652609799279026	0.00109387417697903	0.0008745547236620379	0.0005474854774144464
972	4	3	6643	3	3	0	187169	187113	-0.029919484530023667	0.0010535430336056086	0.0009616977170364751	0.00021549152548409902
985	4	0	9353	1	1	0	258283	258314	0.012002338520150377	0.0010986765461167085	0.0011382862983626487	0.00012002338520150378
1004	4	0	9225	1	1	0	258293	258316	0.008904616075542117	0.0012412717680786234	0.0012776188282299559	8.904616075542117e-05
1018	4	0	9275	1	1	0	258284	258121	-0.06310882594353502	0.0008333591230646906	0.0013473540753589073	0.0006310882594353502
1030	4	0	9245	1	1	0	258299	258318	0.0073558163213949725	0.0009461771060450921	0.0009562561217813465	7.355816321394972e-05
1047	4	0	9246	1	1	0	258303	258142	-0.062329899381733854	0.0013879184599038337	0.0012078837644162088	0.0006232989938173385
1061	4	0	9223	1	1	0	258284	258310	0.010066438494060801	0.0010589740531867884	0.001029874092084682	0.00010066438494060802
1073	4	0	9203	1	1	0	258290	258314	0.009291881218785087	0.0007916574177176517	0.0008401409268651515	9.291881218785086e-05
1085	4	1	159958	40	40	0	4463676	4457183	-0.14546306676380633	0.00026090288670796685	0.0014745693907891164	6.88334009905737e-05
1090	4	0	9161	1	1	0	258276	258308	0.012389846520776224	0.000958917619865252	0.0008518019483033654	0.00012389846520776223
1110	4	2	4761	3	3	0	133022	132750	-0.20447745485709132	0.001583772119197762	0.0035407676925621324	0.0014283351626046819
1111	4	2	4909	3	3	0	136634	136692	0.04244917077740533	0.0024440406154049104	0.0025249937790008344	0.0008855775282872491
1112	4	2	5469	3	3	0	153441	153548	0.06973364355028969	0.0030196205872073762	0.003186892681877725	0.0011513654542571194
1113	4	2	5390	3	3	0	150492	150601	0.07242909922122107	0.003902757418095854	0.004093240836722218	0.0016080589001408714
1114	4	2	6630	2	2	0	185613	186098	0.2612963531649184	0.0011116864306339423	0.0029469918594063993	0.0013037879889878402
1115	4	2	9496	3	3	0	266419	266798	0.1422571213014087	0.0015831584942321462	0.0024697938210112643	0.0008870738698566294
1116	4	2	6677	2	2	0	184890	184298	-0.32019038347125317	0.010137203679822198	0.009108118340634972	0.001603656228027476
1117	4	2	9243	5	5	0	258996	259498	0.1938253872646682	0.0008882104440280198	0.002181500872600349	0.000465644257054163
1118	4	2	9383	5	5	0	259007	258876	-0.05057778361202593	0.0009221607166952419	0.0008300933951592041	0.0003497974958205763
1119	4	2	8493	5	4	-1	237361	237503	0.05982448675224658	0.0012384194564408013	0.001301814535665084	0.00026794629277766775
1120	4	2	9241	5	5	0	258767	258149	-0.23882488879957645	0.001222707652951963	0.0027360521241116525	0.0005959028778785549
1121	4	2	9204	4	4	0	258609	257910	-0.27029221720821783	0.0014035590044356872	0.002977467914883086	0.0007337331647390463
1122	4	2	9157	4	4	0	258617	258515	-0.039440562685360975	0.0010422004378421587	0.0013494859193324492	0.00034123820166501043
1123	4	2	9264	5	5	0	258075	258274	0.07710936743194807	0.00547141333998103	0.006230746875908166	0.0023318802673641384
1124	4	2	9199	4	4	0	254893	254710	-0.07179483155677088	0.009303115374228989	0.009325481672701879	0.0002530473571263236
1125	4	2	3883	1	1	0	110737	111001	0.23840270189728818	0.0024669607012356137	0.003648283771458501	0.002384027018972882
1126	4	2	8004	3	3	0	224020	223918	-0.045531648959914295	0.009289450636263063	0.009499151861440942	0.006317888283784187
1127	4	2	7136	3	3	0	198909	198695	-0.10758688646567023	0.012155670768379314	0.01311152335992841	0.00837736519379884
1128	4	2	13956	7	7	0	388740	388956	0.055564130267016516	0.0027424376413864113	0.0025621237845346503	0.0007305654164737357
1129	4	2	13955	7	7	0	388718	388646	-0.018522424997041556	0.0028996592265720525	0.002968733117581383	0.0007456746095039151
1130	4	2	6571	2	2	0	184751	184962	0.1142077715411554	0.0007844247950991491	0.0015372041288003854	0.0005683325124085932
1132	4	3	11470	5	5	0	323241	322655	-0.18128888352653283	0.0015160210222253303	0.0018716685073985044	0.0006106898567941567
1141	4	0	11667	1	1	0	322850	322721	-0.03995663620876568	0.0010489094627636204	0.0010345361623044758	0.0003995663620876568
1155	4	0	9236	1	1	0	258286	258137	-0.057687989283197696	0.0007716123073903587	0.00104922450307024	0.000576879892831977
1172	4	0	9325	1	1	0	258285	258311	0.010066399519910178	0.00096705919905336	0.0010027682598679752	0.00010066399519910177
1180	4	3	8898	4	4	0	248920	249305	0.1546681664791901	0.000996337873280972	0.0021934758155230595	0.0003856660774546039
1182	4	3	8902	4	4	0	249020	249134	0.045779455465424466	0.001195047781407495	0.0013292105051803068	0.00037647578507750385
1187	4	3	8818	4	4	0	249769	250180	0.1645520460905877	0.0012132596241206833	0.0018937498248381504	0.0005184790746649904
1192	4	0	9268	1	1	0	258285	258306	0.008130553458388989	0.001003230334015572	0.0009756664150066787	8.130553458388989e-05
1196	4	3	8638	4	4	0	243268	244025	0.3111794399592219	0.0008484686602832677	0.0034981995165825346	0.0007717825607971455
1197	4	3	6001	3	3	0	169585	169759	0.10260341421705929	0.0030799439206032684	0.002783265029336321	0.0014407720808640703
1203	4	3	4362	2	2	0	122063	121932	-0.1073216289948633	0.001196041904689961	0.0020808926537935328	0.0009953876277004497
1204	4	3	4582	2	2	0	127878	128237	0.2807363268114922	0.002106690760794541	0.003722297815105022	0.001403681634057461
1205	4	3	4321	2	2	0	121127	121027	-0.08255797633888398	0.0016400266457094789	0.001865810265258778	0.0008668587515582818
1207	4	3	4555	2	2	0	127680	127736	0.043859649122807015	0.0020209376466154426	0.002302631578947368	0.0007792919799498746
1210	4	3	4371	2	2	0	121767	121807	0.03284962263995992	0.0022221425871411515	0.0023241108017771645	0.00022584115564972448
1211	4	3	4594	2	2	0	127941	128268	0.2555865594297371	0.0011414579325025951	0.0035875911552981452	0.0012779327971486859
1212	4	3	4315	2	2	0	118748	118781	0.027789941725334322	0.0016629234817319742	0.0017095024758311719	0.00034947957018223463
1214	4	3	4548	2	2	0	127974	128477	0.39304858799443637	0.0014665780986342543	0.004438401550314908	0.001965242939972182
1215	4	3	4385	2	2	0	121479	121535	0.04609850262185234	0.0021642515333954223	0.0018604038558104692	0.0007449847298710065
1216	4	3	4251	2	2	0	122280	122480	0.16355904481517827	0.001371583074213501	0.0022162250572456657	0.0008177952240758914
1217	4	3	4232	2	2	0	117270	116768	-0.42807197066598446	0.001363720967204412	0.004425684318239959	0.0021446235183763965
1219	4	3	4360	2	2	0	121503	121707	0.1678970889607664	0.0014025264892315403	0.0026419100762944125	0.000839485444803832
1220	4	3	4560	2	2	0	127875	128028	0.11964809384164223	0.0012820626572981149	0.0024086021505376346	0.0005865102639296188
1221	4	3	4424	2	2	0	121694	122022	0.2695284894900324	0.0019962814161161033	0.0038457113744309497	0.0013435337814518382
1222	4	3	4311	2	2	0	121117	120513	-0.49869134803537074	0.009899636760410255	0.012178306926360462	0.0024934567401768536
1224	4	3	4429	2	2	0	122461	122425	-0.029397114183291006	0.001485607741221392	0.001363699463502666	0.001163635769755269
1225	4	3	4472	2	2	0	127863	127643	-0.17205915706654779	0.0014967777738214194	0.002314977749622643	0.000864206220720615
1226	4	3	4218	2	2	0	117629	117524	-0.08926370197825366	0.0023527363620085263	0.0024228719108383137	0.0007523654881024238
1227	4	3	4209	2	2	0	117450	117474	0.020434227330779056	0.013560008637328754	0.01363984674329502	0.00016602809706257982
1228	4	3	6023	3	3	0	164617	163817	-0.4859765394825565	0.0034899553091634035	0.005333592520821057	0.0016219467005230321
1229	4	3	4530	2	2	0	128246	128029	-0.16920605710899364	0.0018051414272389067	0.0030254354911654164	0.0008772203421549211
1230	4	3	4321	2	2	0	122104	121556	-0.4487977461835812	0.0013927786058529753	0.00523324379217716	0.002243988730917906
1231	4	3	4285	2	2	0	121585	121431	-0.12666036106427603	0.0016004812309308872	0.0026894764979232635	0.0010527614426121643
1232	4	3	9730	5	5	0	275257	275764	0.18419150103357954	0.0007362994374153753	0.002386860279665912	0.0004919039297819856
1233	4	3	4615	2	2	0	128090	128148	0.04528066203450699	0.0011848634361511306	0.0013428058396440002	0.00021859629947693028
1234	4	3	4329	2	2	0	122166	122195	0.023738192295728763	0.0013174983264770538	0.0011869096147864382	0.0005525268896419625
1235	4	3	4618	2	2	0	127603	127685	0.06426181202636301	0.001256782345515422	0.0014811563991442207	0.00039967712357859926
1236	4	3	4506	2	2	0	127559	127388	-0.13405561348082065	0.001975153627217291	0.0017325316128223018	0.0006741978221842442
1237	4	3	4385	2	2	0	121259	121614	0.29276177438375706	0.0010652002803257002	0.0036285966402493834	0.0014638088719187855
1238	4	3	6278	3	3	0	175390	175428	0.021666001482410626	0.0009000453314363482	0.0008951479559838075	9.692684873710017e-05
1239	4	3	4428	2	2	0	127100	127446	0.27222659323367426	0.001328855060170005	0.0034933123524783635	0.0013493312352478365
1240	4	3	4452	2	2	0	126166	126423	0.20369988744986764	0.014759590160426569	0.01408461867698112	0.0016605107556711
1241	4	3	8331	4	4	0	232841	232417	-0.18209851357793516	0.01457828233263317	0.013966612409326536	0.002334210899283202
1262	4	3	4409	2	2	0	122414	122131	-0.23118270786021206	0.00153164798830025	0.0031287271063767217	0.0011599980394399333
1263	4	3	4594	2	2	0	128172	127907	-0.20675342508504196	0.0013585727443932076	0.002738507630371688	0.0010337671254252098
1264	4	3	4563	2	2	0	127493	127518	0.01960891970539559	0.0017243091656229555	0.001827551316542869	0.0010549598801502828
1265	4	3	4131	2	2	0	115288	115467	0.15526334050378182	0.0037806277892539044	0.004085420859065991	0.0008413711747970301
1266	4	3	5575	3	3	0	154328	154428	0.06479705562179254	0.0015924129434211707	0.0021253434243947954	0.0009525167176403504
1267	4	3	4601	2	2	0	127905	127417	-0.3815331691489778	0.0020572185495332843	0.005136624838747508	0.0019115749970681365
1270	4	0	9060	1	1	0	258288	258309	0.008130459022486526	0.000641102914929908	0.0006775382518738772	8.130459022486527e-05
1272	4	3	4577	2	2	0	127721	128049	0.25680976503472414	0.0019485983505082404	0.0029517463846978963	0.0012801340421700427
1273	4	3	4544	2	2	0	127500	127296	-0.16	0.0021494343891402716	0.003215686274509804	0.000803921568627451
1274	4	3	4423	2	2	0	121478	121719	0.1983898319037192	0.0015399575109831599	0.0027988606990566193	0.000987833187902336
1275	4	3	4047	2	2	0	112768	112443	-0.2882023269012486	0.009107491795717043	0.008433243473325766	0.00144544551645857
1276	4	3	6728	3	3	0	185250	185296	0.024831309041835357	0.005211488557797621	0.005149797570850202	0.0016122357174988753
1277	4	3	6531	3	3	0	184073	184447	0.2031802600055413	0.00873627734847094	0.008192401927496156	0.0019901524576300344
1278	4	3	6514	3	3	0	184553	184678	0.06773122084170943	0.006776938457789259	0.006588893163481493	0.0012227743069289942
1296	4	0	9259	1	1	0	258292	258315	0.008904650550539699	0.0010742530154808192	0.001045328542889443	8.9046505505397e-05
1318	4	0	9253	1	1	0	258281	258146	-0.05226865313360255	0.0009036361838770045	0.00110732109601558	0.0005226865313360255
1341	4	0	9209	1	1	0	258284	258146	-0.053429558160784256	0.0009199689396707051	0.0013473540753589073	0.0005342955816078426
1363	4	0	9317	1	1	0	258275	258310	0.013551447100958281	0.0009086499459355216	0.0007859839318555803	0.0001355144710095828
1377	4	0	9207	1	1	0	258287	258312	0.009679155358186824	0.0010567865882186356	0.0010259904679678032	9.679155358186823e-05
1388	4	0	9255	1	1	0	258279	258309	0.011615346195393353	0.0010454424474237905	0.0011266885809531554	0.00011615346195393353
1405	4	0	9211	1	1	0	258298	258311	0.0050329464417068655	0.0011002737937893991	0.0011304772007526191	5.032946441706866e-05
1419	4	0	9335	1	1	0	258290	258313	0.008904719501335707	0.0009169606923371237	0.0008749854814355956	8.904719501335708e-05
1431	4	1	155547	47	46	-1	4334696	4335624	0.021408652417608986	0.0003115254649712914	0.0003924150620943199	5.912706965850098e-05
1435	4	0	9266	1	1	0	258281	258310	0.011228081043514622	0.0013838174799284118	0.0013899589981454308	0.00011228081043514621
1448	4	0	9327	1	1	0	258290	258313	0.008904719501335707	0.0011279243572254536	0.001192458089744086	8.904719501335708e-05
1468	4	2	4803	3	3	0	135064	135089	0.018509743528993663	0.0016835103157834149	0.0018287626606645739	0.0005849078955161998
1469	4	2	4589	3	3	0	126934	126979	0.03545149447744497	0.002005913606500215	0.002205870767485465	0.0006433789738499272
1470	4	2	2379	2	2	0	64962	65034	0.11083402604599613	0.0038285534604475236	0.0044795418860256765	0.0012622764077460668
1471	4	2	6464	2	2	0	182065	181773	-0.1603822810534699	0.0014923226258761525	0.0023343311454700243	0.0008101502210748909
1472	4	2	6510	2	2	0	182659	183172	0.2808512036089106	0.0009800867935236622	0.003126043611319453	0.0013878319710498798
1473	4	2	6428	2	2	0	181772	181436	-0.1848469511255859	0.008680717700197038	0.008604185463107629	0.0009324868516603217
1474	4	2	6441	2	2	0	181505	181670	0.0909065865954106	0.01066201075581235	0.010715958238065067	0.00044351395278366987
1475	4	2	4737	2	2	0	131630	131428	-0.1534604573425511	0.0024831239691496276	0.0030995973562257845	0.001371267948036162
1476	4	2	3713	2	2	0	104717	104646	-0.06780178958526314	0.002320816536051847	0.002349188765911934	0.0010265763916078572
1477	4	2	7662	4	4	0	214960	215380	0.19538518794194268	0.0011906293799867937	0.002535355414960923	0.0004989300334946037
1478	4	2	8824	5	4	-1	251170	251643	0.18831866863080782	0.0011511124064840002	0.002018553171158976	0.0006282597443962257
1479	4	2	6778	3	3	0	188911	188573	-0.17892023227869208	0.0007825113209677312	0.002059170720603882	0.0006016942722587179
1480	4	2	5511	3	4	1	153733	153470	-0.17107582627022175	0.0013204873551539576	0.0023937606109293384	0.0006071131984241076
1481	4	2	8659	4	4	0	238580	239055	0.19909464330622853	0.0009859969401727086	0.002179562410931344	0.0004904015424595523
1482	4	2	8331	5	5	0	239025	238912	-0.04727538960359795	0.0007509400142830674	0.0010208137224139734	0.0003171216399958163
1483	4	2	2819	3	2	-1	78357	78499	0.18122184361320623	0.0015317599570795007	0.0026034687392319767	0.0005998187781563868
1484	4	2	8977	4	4	0	250785	251227	0.17624658572083657	0.0016299707953633916	0.002440337340750045	0.0006958151404589589
1485	4	2	8939	4	5	1	250629	250840	0.08418818253274761	0.0012590147777571314	0.001743613069517095	0.00036907141631654754
1486	4	2	3225	2	2	0	89877	89746	-0.14575475371897148	0.00199090570750364	0.00218075814724568	0.0007343369271337495
1487	4	2	4307	2	2	0	120178	120433	0.2121852585331758	0.0015654380850713611	0.002388124282314567	0.001060926292665879
1488	4	2	6749	3	3	0	189818	190185	0.19334309707193206	0.001272095228176351	0.0031977999978927184	0.0006392087859598845
1489	4	2	3915	2	2	0	111015	111249	0.2107823267126064	0.0022384519149797524	0.0034589920281043103	0.0010944466963923793
1490	4	2	1163	1	1	0	32833	32858	0.07614290500411172	0.0034715306465798175	0.0033502878201809153	0.0007614290500411172
1491	4	2	4357	2	3	1	123792	123343	-0.3627051828874241	0.01750289363264865	0.01762634095902805	0.0018135259144371205
1492	4	2	13249	4	4	0	369875	369109	-0.20709699222710376	0.004569249667163612	0.004374450827982427	0.0014106116931395744
1502	4	0	9257	1	1	0	258286	258157	-0.04994463501699666	0.0010484550777839351	0.0011615031399301548	0.0004994463501699667
1503	4	2	13263	4	4	0	372419	372256	-0.04376790657834321	0.004565906824769271	0.00424790357097785	0.0023065418252022586
1519	4	0	9340	1	1	0	258286	258313	0.010453528259371394	0.0009258255392024211	0.000832410583616611	0.00010453528259371395
1532	4	3	5797	3	3	0	162453	162341	-0.0689430173650225	0.003626884425180615	0.003656442170966372	0.0006894301736502249
1533	4	3	3747	2	2	0	106080	106012	-0.0641025641025641	0.0017811723297894676	0.0021964555052790347	0.0013763197586726997
1535	4	3	3970	2	2	0	111586	111432	-0.13801014464180095	0.013976054840427434	0.013863746348108186	0.0006900507232090047
1536	4	3	3372	2	2	0	95276	95305	0.03043788572148285	0.001760639478487929	0.0018052814979638103	0.000860657458331584
1537	4	3	5847	3	3	0	162202	162794	0.36497700398268823	0.0010914523292150705	0.003668265496109789	0.001212479911879426
1539	4	3	5635	3	3	0	158597	159025	0.26986639091533887	0.0009169345690274701	0.0028878225943744207	0.0008995546363844629
1540	4	3	3374	2	2	0	94835	94815	-0.02108926029419518	0.001226738127040751	0.001265355617651711	0.0002108926029419518
1542	4	3	6959	4	3	-1	195919	196528	0.3108427462369653	0.001283315442842995	0.0036035300302676107	0.0008574972309985249
1543	4	3	3771	2	2	0	105677	105545	-0.12490892057874467	0.0016175031625540424	0.002450864426507187	0.0007854121521239248
1548	4	0	9087	1	1	0	258282	258310	0.010840863861980316	0.000977940924873848	0.0010143951185138725	0.00010840863861980317
1552	4	3	4047	2	2	0	114107	114326	0.191925122910952	0.00101858472533975	0.0022259808775973427	0.0009552437624335054
1553	4	3	3792	2	2	0	106026	105845	-0.17071284401939146	0.0017508129826006053	0.002716314866164903	0.0008582800445173825
1554	4	3	3752	2	2	0	105707	105699	-0.007568089152090212	0.0012372237846116994	0.0012581948215349976	0.00012771150444152232
1555	4	3	6376	3	3	0	179581	179348	-0.12974646538330892	0.0016174622376202053	0.0015758905452135806	0.0009299424772108407
1563	4	3	5347	3	3	0	149721	149848	0.08482444012529973	0.001320640283939713	0.0017766378797897423	0.0005744017205335257
1564	4	3	5587	3	3	0	156842	155964	-0.5597990334221701	0.0016017473392798184	0.0057892656303796175	0.0018702473402107433
1566	4	3	5267	3	3	0	149842	150104	0.17485084288784186	0.0011708677897242794	0.002475941324862188	0.0005783870120971867
1567	4	3	5639	3	3	0	157107	157429	0.20495585810944134	0.0011918303939348056	0.0023550828416302265	0.0006810644974444168
1570	4	3	5630	3	3	0	156618	157131	0.3275485576370532	0.0010450254620287369	0.0039203667522251595	0.0012429392960366411
1571	4	3	3771	2	2	0	105340	105321	-0.018036833111828365	0.0016115274426970084	0.0016233149800645528	0.00043668122270742354
1573	4	3	7141	4	4	0	200647	200340	-0.15300502873205182	0.0014460927295924947	0.0026514226477345787	0.000569407965232473
1574	4	3	4117	2	2	0	115979	116217	0.20520956380034316	0.0016276729818957636	0.0025608084222143663	0.0010260478190017158
1575	4	3	6804	3	3	0	189075	189548	0.25016527832870555	0.0021519476547255233	0.0026761866984001056	0.0011706113094451054
1577	4	3	5653	3	3	0	157773	158012	0.15148346041464636	0.0011819846273641117	0.002256406355967117	0.0005514251487897169
1578	4	3	6836	3	3	0	194059	193665	-0.20303103695267935	0.008478039875000669	0.0081779252701498	0.0008124676859443089
1580	4	3	7169	4	4	0	201264	201990	0.360720248032435	0.000953584219557733	0.003964941569282137	0.0008918634231655934
1583	4	0	11537	1	1	0	322849	322893	0.01362866231581947	0.0007644638449387206	0.0007402841576092848	0.0001362866231581947
1584	4	3	3748	2	2	0	105723	106082	0.3395666032935123	0.001879395317711137	0.004880678754859397	0.0016978330164675614
1585	4	3	7151	4	4	0	198696	198473	-0.11223175101662841	0.000982171038377509	0.0013689253935660506	0.0003246164995772436
1586	4	3	3422	2	2	0	95292	95415	0.12907694245057297	0.0021891114738317665	0.0028963606598665158	0.0013852159677622466
1587	4	3	3376	2	2	0	94158	93276	-0.9367233798508889	0.0029079344031709546	0.010078803712908091	0.00468892712249623
1588	4	3	3801	2	2	0	106043	106255	0.19991890082325095	0.0011887213098021366	0.0030553643333364766	0.000994879435700612
1589	4	3	7039	4	4	0	199390	199320	-0.03510707658357992	0.0014443863134355893	0.0014694819198555595	0.00021565775615627666
1590	4	3	3711	2	2	0	105743	105801	0.05484996642803779	0.0018560898033762173	0.0020237746233793255	0.0008747623956195682
7	8	1	2771	4	4	0	258275	258132	-0.05536734101248669	0.0008452526698437365	0.0009679605072113057	0.00018778433839899332
12	8	0	2785	1	1	0	258293	258310	0.006581672751487652	0.000873325685140436	0.0008130301634190629	6.581672751487652e-05
